chrom	merged_gene1k.start	merged_gene1k.end	name2
chr10	79497697	79503404	Polr2e
chr10	79508910	79520184	Gpx4
chr10	79518758	79566447	Sbno2
chr10	79577547	79594430	Stk11
chr10	79592178	79603112	Cbarp
chr10	79604059	79609563	Atp5d
chr10	79610016	79622113	Midn
chr10	79629585	79635398	Cirbp
chr10	79634688	79638864	1600002K03Rik
chr10	79641226	79653755	Efna2
chr10	79688342	79708889	Mum1
chr10	79711196	79720537	Ndufs7
chr10	79719895	79724713	Gamt
chr10	79726735	79752158	Dazap1
chr10	79739908	79741977	Mir6911
chr10	79754175	79757859	Rps15
chr10	79763564	79782001	Apc2
chr10	79779999	79784293	2310011J03Rik
chr10	79783027	79793218	Pcsk4
chr10	79791889	79800186	Reep6
chr10	79801537	79812193	Adamtsl5
chr10	79818203	79829234	Plk5
chr10	79842099	79851396	Mex3d
chr10	79854283	79863276	Mbd3
chr10	79864741	79870566	Uqcr11
chr10	79870909	79897398	Tcf3
chr10	79956650	79981005	Onecut3
chr10	79981329	80002869	Atp8b3
chr10	80002670	80025305	Rexo1
chr10	80028865	80041041	Klf16
chr10	80045393	80054086	Abhd17a
chr10	80064624	80071399	Adat3
chr10	80064626	80079528	Scamp4
chr10	80071004	80073074	Mir6912
chr10	80084524	80104516	Csnk1g2
chr10	80104361	80120816	Btbd2
chr10	80127062	80140038	Mknk2
chr10	80146997	80165565	Mob3a
chr10	80164437	80169127	Izumo4
chr10	80168722	80205956	Ap3d1
chr10	80216950	80258092	Dot1l
chr10	80257843	80262371	Plekhj1
chr10	80260479	80268667	Sf3a2
chr10	80266992	80271393	Amh
chr10	80270240	80277243	Jsrp1
chr10	80288400	80293035	Oaz1
chr10	80288440	80292962	Oaz1-ps
chr10	80290541	80292615	Mir1982
chr10	80294547	80307784	Lingo3
chr10	80314569	80318954	Lsm7
chr10	80317019	80332453	Sppl2b
chr10	80341560	80363239	Tmprss9
chr10	80361194	80364714	Timm13
chr10	80363107	80381990	Lmnb2
chr10	80391835	80395949	Gadd45b
chr10	80410368	80478670	Gng7
chr10	80481334	80489122	Diras1
chr10	80490284	80497657	Slc39a3
chr10	80505817	80523899	Sgta
chr10	80531827	80546105	Thop1
chr10	80546077	80562617	Creb3l3
chr10	80566358	80568418	Mir5615-1
chr10	80566360	80568420	Mir5615-2
chr10	80567691	80588442	Map2k2
chr10	80598015	80615402	Zbtb7a
chr10	80615715	80631465	Pias4
chr10	80638375	80646254	Eef2
chr10	80640705	80642758	Snord37
chr10	80644751	80656942	Dapk3
chr10	80656435	80672115	Atcayos
chr10	80659914	80665782	Nmrk2
chr10	80666257	80694524	Atcay
chr10	80694907	80715868	Zfr2
chr10	80714679	80726726	Matk
chr10	80726466	80730671	Mrpl54
chr10	80729916	80736992	Apba3
chr10	80733341	80735432	Mir3057
chr10	80734932	80755326	Tjp3
chr10	80754707	80783719	Pip5k1c
chr10	80782847	80789996	Cactin
chr10	80790447	80798919	Tbxa2r
chr10	80799506	80807011	Gipc3
chr10	80807790	80814202	Hmg20b
chr10	80819314	80827780	Mfsd12
chr10	80825768	80829565	4930404N11Rik
chr10	80828623	80842115	Fzr1
chr10	80846172	80852097	Dohh
chr10	80848091	80850157	Mir6913
chr10	80854808	80858824	Smim24
chr10	80857935	80890918	Nfic
chr10	80877984	80880042	Mir1191b
chr10	80920971	80946454	Celf5
chr10	80948203	80960108	Ncln
chr10	80959489	80963882	S1pr4
chr10	80964058	80987970	Gna15
chr10	80990476	81008791	Gna11
chr10	81021188	81030116	Aes
chr10	81037031	81054590	Tle2
chr10	81052649	81064645	Tle6
chr10	81068052	81073581	BC025920
chr10	81083530	81091353	Sirt6
chr10	81090284	81111357	Ankrd24
chr10	81110813	81131106	Gm10778
chr10	81273930	81290235	Gm10778
chr10	81166569	81185721	Zfp433
chr10	81325678	81344831	Zfp433
chr10	81204565	81234887	Zfp781
chr10	81363655	81394225	Zfp781
chr10	81509871	81525331	Zfp873
chr10	81589757	81616810	AU041133
chr10	81686601	81705020	Zfp938
chr10	81948277	81956363	Gm1553
chr10	82081595	82086973	1190007I07Rik
chr10	82091582	82114239	Tdg
chr10	82091586	82114022	Gm9855
chr10	82112177	82154395	Glt8d2
chr10	82160751	82205137	Hcfc2
chr10	82210444	82227886	Nfyb
chr10	82273867	82287987	1700028I16Rik
chr10	82295695	82361469	Txnrd1
chr10	82328370	82331674	Eid3
chr10	82447241	82659636	Chst11
chr10	82692883	82801562	Slc41a2
chr10	82821965	82832580	D10Wsu102e
chr10	82949191	82997885	Aldh1l2
chr10	83005685	83060218	A230046K03Rik
chr10	83061778	83112409	Appl2
chr10	83184609	83226507	1500009L16Rik
chr10	83833063	83904216	Nuak1
chr10	83950037	83961421	4930463O16Rik
chr10	83988049	83997633	Ckap4
chr10	84009161	84017083	Platr7
chr10	84038691	84078100	Tcp11l2
chr10	84084181	84190923	Polr3b
chr10	84217792	84370283	Rfx4
chr10	84379357	84482082	Ric8b
chr10	84558763	84566240	Fhl4
chr10	84564371	84581492	Tmem263
chr10	84581177	84591772	Mterf2
chr10	84593444	84648799	Cry1
chr10	84848558	85124037	Btbd11
chr10	85333575	85352848	Pwp1
chr10	85353712	85380731	Prdm4
chr10	85390235	85393392	Ascl4
chr10	85400381	85421538	Rtcb
chr10	85421435	85475605	Bpifc
chr10	85483673	85512073	Fbxo7
chr10	85510490	85962641	Syn3
chr10	85557598	85577330	4930486F22Rik
chr10	85762156	85813250	Timp3
chr10	86147271	86153699	1810014B01Rik
chr10	86152585	86169189	Hsp90b1
chr10	86167555	86240588	Ttc41
chr10	86240749	86302134	Nt5dc3
chr10	86302954	86471687	Stab2
chr10	86519790	86694344	1700113H08Rik
chr10	86952785	86957405	Ascl1
chr10	86983539	87047882	Pah
chr10	87320009	87400792	Igf1
chr10	87428415	87431762	Tyms-ps
chr10	87552816	87556119	Pmch
chr10	87553142	87610686	Parpbp
chr10	87608736	87642140	Nup37
chr10	87662841	87709903	Ccdc53
chr10	87784548	87820820	Dram1
chr10	87841156	87911074	Gnptab
chr10	87921331	87936981	Sycp3
chr10	87934557	87967715	Chpt1
chr10	87980023	88068897	Mybpc1
chr10	88137014	88146768	Spic
chr10	88191285	88194846	Gm4925
chr10	88193158	88206947	Arl1
chr10	88208351	88290559	Utp20
chr10	88347736	88393260	Slc5a8
chr10	88410738	88721535	Ano4
chr10	88870567	88907712	Gas2l3
chr10	88915978	88997367	Nr1h4
chr10	89035764	89084994	Slc17a8
chr10	89101851	89150030	Scyl2
chr10	89148107	89164611	1500026H17Rik
chr10	89173717	89196040	Actr6
chr10	89206735	89283614	Uhrf1bp1l
chr10	89335253	90436729	Anks1b
chr10	90451055	90546488	Apaf1
chr10	90544783	90566358	Ikbip
chr10	90578322	90587708	Slc25a3
chr10	90609315	90635364	Tmpo
chr10	91533830	91535930	Mir135a-2
chr10	91543490	91628923	Rmst
chr10	91598884	91600968	Mir1251
chr10	91633045	91839118	Gm20757
chr10	92146489	92186163	Nedd1
chr10	92622620	92705087	Cdk17
chr10	92624529	92626648	Mir1931
chr10	92709160	92774904	Elk3
chr10	92797976	92812624	Gm17745
chr10	92894851	92896907	Mir7688
chr10	92915140	92948641	Lta4h
chr10	92950512	92980506	Hal
chr10	92985082	93003778	Amdhd1
chr10	93002376	93048071	Ccdc38
chr10	93044773	93053403	Snrpf
chr10	93051157	93068990	4933408J17Rik
chr10	93102793	93209717	Ntn4
chr10	93126988	93129599	Gm8580
chr10	93135962	93147067	Gm15915
chr10	93293299	93321832	Usp44
chr10	93320234	93354947	Metap2
chr10	93423266	93499544	Vezt
chr10	93425512	93427608	Mir331
chr10	93497745	93609084	Fgd6
chr10	93609675	93660959	Nr2c1
chr10	93660753	93684693	Ndufa12
chr10	93755407	93762448	Gm4792
chr10	93976601	94054699	Tmcc3
chr10	94047881	94049944	Mir7211
chr10	94135237	94152358	Cep83os
chr10	94150534	94254081	Cep83
chr10	94252611	94408212	Plxnc1
chr10	94582215	94609459	Gm29684
chr10	94636379	94787731	Cradd
chr10	94797909	94826850	2310039L15Rik
chr10	94873123	94880491	Socs2
chr10	94879008	94892274	5730420D15Rik
chr10	94942439	94965561	Mrpl42
chr10	94976795	95009292	Ube2n
chr10	95008640	95027801	Nudt4
chr10	95020864	95022955	Mir3058
chr10	95402296	95509152	Eea1
chr10	95687840	95712342	4930459C07Rik
chr10	96078634	96086445	Btg1
chr10	96497401	96524693	4930556N09Rik
chr10	96885111	96887196	Mir3966
chr10	96941133	96981797	Dcn
chr10	97027134	97036337	Lum
chr10	97052617	97060565	4930473O22Rik
chr10	97068838	97077322	Kera
chr10	97105701	97145534	Epyc
chr10	97143047	97430724	Gm10754
chr10	97154692	97158560	Ccer1
chr10	97176405	97217336	4930525C09Rik
chr10	97761560	97815501	Gm8633
chr10	98376785	98489777	Atp2b1
chr10	98568804	98661622	Poc1b
chr10	98569768	98576881	Galnt4
chr10	98724864	98731123	Dusp6
chr10	99070804	99121768	Gm20110
chr10	99100364	99105554	Gm18409
chr10	99219338	99223292	Csl
chr10	99477457	99564046	Kitl
chr10	99797309	99800223	Gm4301
chr10	99828132	99831046	Gm4301
chr10	99843280	99846194	Gm4301
chr10	99797309	99800223	Gm4312
chr10	99828132	99831046	Gm4312
chr10	99843280	99846194	Gm4312
chr10	99802471	99805396	Gm4305
chr10	99807605	99810515	Gm4305
chr10	99812726	99815636	Gm4305
chr10	99822971	99825881	Gm4305
chr10	99802471	99805396	Gm4307
chr10	99807605	99810515	Gm4307
chr10	99812726	99815636	Gm4307
chr10	99822971	99825881	Gm4307
chr10	99802471	99805396	Gm4303
chr10	99807605	99810515	Gm4303
chr10	99812726	99815636	Gm4303
chr10	99822971	99825881	Gm4303
chr10	99807603	99825881	Gm4302
chr10	99905535	99950981	Tmtc3
chr10	99949922	100037289	Cep290
chr10	100033907	100052893	4930430F08Rik
chr10	100054019	100082025	1700017N19Rik
chr10	101143120	101855102	Mgat4c
chr10	101234325	101236406	Mir3059
chr10	101943389	101954052	Nts
chr10	101973855	102010194	Rassf9
chr10	102469480	102492411	Alx1
chr10	102524831	102699956	Lrriq1
chr10	102829441	102883013	Slc6a15
chr10	103604568	103609009	Gm6763
chr10	103613078	103617518	Gm6763
chr10	103621587	103626026	Gm6763
chr10	103630096	103634547	Gm6763
chr10	103604568	103609009	Gm21304
chr10	103613078	103617518	Gm21304
chr10	103621587	103626026	Gm21304
chr10	103630096	103634547	Gm21304
chr10	103604568	103609009	Gm8764
chr10	103613078	103617518	Gm8764
chr10	103621587	103626026	Gm8764
chr10	103630096	103634547	Gm8764
chr10	103604568	103609009	Gm21293
chr10	103613078	103617518	Gm21293
chr10	103621587	103626026	Gm21293
chr10	103630096	103634547	Gm21293
chr10	103604568	103609038	Gm20765
chr10	103613078	103617547	Gm20765
chr10	103621587	103626055	Gm20765
chr10	103630096	103634576	Gm20765
chr10	103604568	103609038	Gm21312
chr10	103613078	103617547	Gm21312
chr10	103621587	103626055	Gm21312
chr10	103630096	103634576	Gm21312
chr10	103604568	103626055	Gm4340
chr10	103723322	103725430	Mir6411
chr10	104623719	105012535	Tmtc2
chr10	105010606	105021926	Gm15663
chr10	105199240	105279436	Mettl25
chr10	105277534	105285566	Ccdc59
chr10	105906365	106371524	Ppfia2
chr10	105991250	106040536	4930532I03Rik
chr10	106372219	106561720	Acss3
chr10	106707886	106863199	Lin7a
chr10	106918963	106924190	Myf5
chr10	106928915	106932785	Myf6
chr10	106953415	107158083	Ptprq
chr10	107198365	107350190	Otogl
chr10	107382700	107415888	Gm29685
chr10	107598455	107715631	Ppp1r12a
chr10	107768244	107852447	Pawr
chr10	107933705	108449031	Syt1
chr10	108135099	108138216	Gm5136
chr10	109119494	109438275	Nav3
chr10	110036705	110054017	9230102K24Rik
chr10	110181520	110225440	E2f7
chr10	110237229	110334563	1700020G17Rik
chr10	110356231	110377570	Csrp2
chr10	110377835	110448122	Zdhhc17
chr10	110600857	110735303	Osbpl8
chr10	110734734	110739792	Bbs10
chr10	110909247	110936206	Nap1l1
chr10	110936843	110939401	Gm5176
chr10	110942341	110946705	Phlda1
chr10	111022774	111032329	4933440J02Rik
chr10	111290576	111312432	Gm20758
chr10	111408750	111426486	Krr1
chr10	111421503	111435320	Glipr1
chr10	111496244	111516566	Glipr1l1
chr10	111519409	111546154	Glipr1l2
chr10	111599676	111654611	Caps2
chr10	111707178	111904360	Kcnc2
chr10	112162981	112223655	1700010J16Rik
chr10	112361483	112367082	Atxn7l3b
chr10	113834876	114239426	Trhde
chr10	114514696	114623078	Tph2
chr10	114633926	114689549	Tbc1d15
chr10	114725917	114753647	Rab21
chr10	114776795	114800318	Tmem19
chr10	114806021	114822491	Thap2
chr10	114821014	114870827	Zfc3h1
chr10	114886369	115025836	Lgr5
chr10	115006041	115020510	A930009A15Rik
chr10	115253339	115287949	Tspan8
chr10	115454418	115712985	Ptprr
chr10	115547719	115551973	4933416C03Rik
chr10	115737429	115827594	Ptprb
chr10	115853923	115911579	Kcnmb4
chr10	115854176	115859291	Kcnmb4os1
chr10	115909218	115913042	Kcnmb4os2
chr10	115921216	116019567	Cnot2
chr10	116159122	116167233	1700030O20Rik
chr10	116165308	116177816	4930579P08Rik
chr10	116212600	116334935	Myrfl
chr10	116341839	116388436	Rab3ip
chr10	116386617	116401335	4933412E12Rik
chr10	116400795	116407163	D630029K05Rik
chr10	116422369	116463096	Best3
chr10	116481396	116484824	Lrrc10
chr10	116487053	116501870	Cct2
chr10	116506182	116586530	Frs2
chr10	116651196	116662563	Yeats4
chr10	116669808	116676737	9530003J23Rik
chr10	116713596	116720328	Lyz2
chr10	116723850	116730924	Lyz1
chr10	116780722	116815029	Cpsf6
chr10	117065555	117125408	Cpm
chr10	117124930	117148814	Mdm2
chr10	117169733	117184414	Slc35e3
chr10	117186698	117230761	Nup107
chr10	117250652	117284030	Rap1b
chr10	117361514	117386363	4933411E08Rik
chr10	117577842	117607055	Mdm1
chr10	117641019	117648102	Il22
chr10	117725685	117733094	Iltifb
chr10	117877101	117883950	Ifng
chr10	117938090	117994581	Tmevpg1
chr10	118295404	118306959	Dyrk2
chr10	118356436	118365199	Gm38403
chr10	118528960	118541163	1700064J06Rik
chr10	118634867	118678111	Cand1
chr10	118756289	118769918	4930477N07Rik
chr10	118849499	118864920	1700025F24Rik
chr10	118890089	119525316	Grip1
chr10	119182117	119199755	Grip1os2
chr10	119261259	119290446	Grip1os1
chr10	119519663	119551021	Helb
chr10	119577709	119639593	Irak3
chr10	119644881	119662953	Tmbim4
chr10	119663115	119670126	Llph
chr10	119797330	119914991	Hmga2
chr10	119825578	119830849	9230105E05Rik
chr10	119884046	119886166	Mir763
chr10	120201787	120216942	4921513I03Rik
chr10	120217156	120337027	Msrb3
chr10	120293684	120301384	Gm15910
chr10	120359466	120417386	Lemd3
chr10	120470059	120538698	Wif1
chr10	120699875	120749245	Tbc1d30
chr10	120801145	120835301	Gns
chr10	120846406	120914306	Rassf3
chr10	120982512	121024850	Tbk1
chr10	121023435	121064372	Xpot
chr10	121077756	121131970	D930020B18Rik
chr10	121175992	121190915	BC048403
chr10	121217046	121485371	Srgap1
chr10	121514167	121517935	Gm9079
chr10	121517315	121535158	Tmem5
chr10	121555752	121568614	Gm4489
chr10	121884554	121891509	Avpr1a
chr10	122001078	122007947	A130077B15Rik
chr10	122114817	122383849	Ppm1h
chr10	122115370	122117471	Mir8104
chr10	122421695	122423780	Mirlet7i
chr10	122428116	122514561	Mon2
chr10	122541061	122635075	Usp15
chr10	122700131	123179260	Fam19a2
chr10	123905129	123962544	4930503E24Rik
chr10	124663540	124766591	Slc16a7
chr10	125402274	125453415	Lrig3
chr10	126146337	126148447	Mir378d
chr10	126224906	126231766	4930484H19Rik
chr10	126304483	126339427	Xrcc6bp1
chr10	126414772	126438031	Ctdsp2
chr10	126431585	126433669	Mir26a-2
chr10	126434495	126436616	Mir546
chr10	126436764	126459050	Avil
chr10	126458387	126468870	Tsfm
chr10	126468960	126479450	Mettl21b
chr10	126477987	126483517	Mettl1
chr10	126484301	126491062	Cyp27b1
chr10	126492105	126498240	March9
chr10	126499658	126505338	Cdk4
chr10	126503345	126508317	Tspan31
chr10	126506536	126509157	LOC100504703
chr10	126514962	126531226	Agap2
chr10	126530314	126559216	Os9
chr10	126601211	126610396	B4galnt1
chr10	126608481	126618701	Slc26a10
chr10	126618576	126628110	Arhgef25
chr10	126626433	126633765	Dtx3
chr10	126631304	126640699	F420014N23Rik
chr10	126633122	126649678	Pip4k2c
chr10	126661750	126701419	Kif5a
chr10	126702317	126720015	Dctn2
chr10	126718011	126726827	Mbd6
chr10	126726848	126734344	Ddit3
chr10	126732276	126749842	Mars
chr10	126758019	126767999	Arhgap9
chr10	126765937	126779635	Gli1
chr10	126785457	126789828	Inhbe
chr10	126792381	126808600	Inhbc
chr10	126826366	126937440	R3hdm2
chr10	126937772	126946871	Stac3
chr10	126950994	126955210	Ndufa4l2
chr10	126953178	126960500	Shmt2
chr10	126961528	126972615	Nxph4
chr10	126974213	127059204	Lrp1
chr10	127079041	127099043	Stat6
chr10	127096973	127104759	Nab2
chr10	127103178	127106907	1700012D01Rik
chr10	127113120	127139103	Tmem194
chr10	127141311	127158996	Myo1a
chr10	127160533	127169824	Tac2
chr10	127175593	127185395	Zbtb39
chr10	127185657	127189854	Gpr182
chr10	127195818	127206355	Rdh1
chr10	127212460	127230753	Rdh9
chr10	127237208	127253895	Rdh16
chr10	127260271	127284621	Rdh18-ps
chr10	127285983	127299232	Rdh19
chr10	127302531	127315375	BC089597
chr10	127320082	127326789	Rdh7
chr10	127334590	127349815	Sdr9c7
chr10	127426991	127445564	Hsd17b6
chr10	127451270	127468086	Prim1
chr10	127471401	127486693	Naca
chr10	127495037	127515310	Ptges3
chr10	127519362	127528444	Atp5b
chr10	127521341	127523419	Mir677
chr10	127528838	127567359	Baz2a
chr10	127565525	127618353	Rbms2
chr10	127630690	127648060	Gls2
chr10	127645965	127649850	Spryd4
chr10	127661865	127669868	Mip
chr10	127668118	127690997	Timeless
chr10	127690186	127693957	Apon
chr10	127704052	127708207	Apof
chr10	127706631	127730905	Stat2
chr10	127732195	127736140	Il23a
chr10	127739390	127759414	Pan2
chr10	127758514	127765243	Cnpy2
chr10	127773887	127800535	Cs
chr10	127799152	127808093	Coq10a
chr10	127813179	127832062	Ankrd52
chr10	127818893	127820962	Mir6914
chr10	127824887	127826956	Mir6915
chr10	127831987	127839280	Slc39a5
chr10	127837450	127847852	Nabp2
chr10	127847671	127879497	Rnf41
chr10	127894735	127896824	Mir8105
chr10	127895291	127928230	Smarcc2
chr10	127926914	127931942	Myl6
chr10	127930212	127936741	Myl6b
chr10	127935302	127942298	A430046D13Rik
chr10	127946305	127963915	Esyt1
chr10	127948023	127950086	Mir6916
chr10	127979620	127985800	Zc3h10
chr10	127984165	127987224	Rpl41
chr10	127993821	128003990	Pa2g4
chr10	128005423	128027557	Erbb3
chr10	128020492	128022553	Mir6917
chr10	128060584	128064562	Rps26
chr10	128068470	128084049	Ikzf4
chr10	128105942	128111974	Suox
chr10	128113238	128134324	Rab5b
chr10	128133994	128143107	Cdk2
chr10	128142313	128158294	Pmel
chr10	128156191	128182112	Dgka
chr10	128183934	128204624	Pym1
chr10	128226965	128238880	Mmp19
chr10	128236091	128242426	Tmem198b
chr10	128241731	128257502	Dnajc14
chr10	128253512	128259687	Ormdl2
chr10	128257826	128315694	Sarnp
chr10	128320601	128329774	Gdf11
chr10	128344974	128350874	Cd63
chr10	128349646	128357353	Rdh5
chr10	128355969	128361580	Bloc1s1
chr10	128369868	128396340	Itga7
chr10	128394332	128399044	Mettl7b
chr10	128425969	128428908	Olfr9
chr10	128447342	128450272	Olfr763
chr10	128482187	128485117	Olfr765
chr10	128515087	128518017	Olfr767
chr10	128529089	128532028	Olfr768
chr10	128547540	128550479	Olfr769
chr10	128568886	128571822	Olfr770
chr10	128596084	128599038	Olfr771
chr10	128610106	128613110	Olfr772
chr10	128622539	128625475	Olfr773
chr10	128674206	128677145	Olfr774
chr10	128686591	128689530	Olfr775
chr10	128697018	128699957	Olfr776
chr10	128704441	128707377	Olfr777
chr10	128757680	128760619	Olfr780
chr10	128768938	128771874	Olfr781
chr10	128786620	128789565	Olfr782
chr10	128823690	128826650	Olfr784
chr10	128845423	128848362	Olfr785
chr10	128872869	128875808	Olfr786
chr10	128898733	128901672	Olfr787
chr10	128908749	128911685	Olfr788
chr10	128923067	128926006	Olfr789
chr10	128936941	128939910	Olfr790
chr10	128962284	128965223	Olfr791
chr10	128976594	128979530	Olfr792
chr10	129006712	129009675	Olfr794
chr10	129043602	129046535	Olfr796
chr10	129061179	129064115	Olfr798
chr10	129083185	129086121	Olfr799
chr10	129095863	129098799	Olfr800
chr10	129105616	129108573	Olfr801
chr10	129117854	129120793	Olfr802
chr10	129127168	129130095	Olfr803
chr10	129140935	129143880	Olfr804
chr10	129158638	129161598	Olfr805
chr10	129174029	129176971	Olfr806
chr10	129190568	129193504	Olfr807
chr10	129203553	129206492	Olfr808
chr10	129211926	129214913	Olfr809
chr10	129226704	129229643	Olfr810
chr10	129237619	129240579	Olfr811
chr10	129278163	129281096	Olfr812
chr10	129292575	129295508	Olfr813
chr10	129309878	129312811	Olfr814
chr10	129337831	129340782	Olfr815
chr10	129347393	129350332	Olfr816
chr10	129381159	129384116	Olfr818
chr10	129401791	129404754	Olfr819
chr10	129410660	129413605	Olfr247
chr10	129419535	129422480	Olfr247
chr10	129453418	129456357	Olfr820
chr10	129469683	129472616	Olfr821
chr10	129510467	129513406	Olfr822
chr10	129547896	129550844	Olfr823
chr10	129562163	129565111	Olfr824
chr10	129598417	129601380	Olfr825
chr10	129615992	129618934	Olfr826
chr10	129646215	129649184	Olfr827
chr10	129704207	129718296	Neurod4
chr10	129758907	129800698	Tespa1
chr10	129821855	129832297	Vmn2r84
chr10	129854316	129867668	Vmn2r85
chr10	129882254	129893950	Vmn2r86
chr10	129907876	129935435	Vmn2r87
chr11	3023023	3032947	Pisd-ps1
chr11	3023029	3032945	Pisd-ps3
chr11	3030852	3094466	Sfi1
chr11	3101355	3145591	Eif4enif1
chr11	3148924	3167389	Drg1
chr11	3188133	3210086	Patz1
chr11	3208002	3221725	Gm11944
chr11	3229733	3243974	Pik3ip1
chr11	3242299	3310241	Limk2
chr11	3314975	3353959	Rnf185
chr11	3351439	3380834	8430429K09Rik
chr11	3387229	3395169	Pla2g3
chr11	3393274	3405824	Inpp5j
chr11	3413704	3418354	Selm
chr11	3416524	3440295	Smtn
chr11	3538787	3549817	Tug1
chr11	3548496	3591375	Morc2a
chr11	3602733	3764906	Osbp2
chr11	3785090	3796129	4921536K21Rik
chr11	3794242	3802299	Dusp18
chr11	3806024	3815667	Slc35e4
chr11	3816080	3833081	Tcn2
chr11	3862977	3881007	Pes1
chr11	3882638	3900331	Gal3st1
chr11	3930784	3949012	Sec14l4
chr11	3963855	3979993	Sec14l3
chr11	3990483	3996434	Mtfp1
chr11	3996042	4019732	Sec14l2
chr11	4034162	4042195	Rnf215
chr11	4038366	4040449	Mir3060
chr11	4040126	4061296	Ccdc157
chr11	4059356	4083544	Sf3a1
chr11	4085835	4116508	Tbc1d10a
chr11	4117253	4123412	Gatsl3
chr11	4135787	4142029	Osm
chr11	4156570	4173517	Lif
chr11	4245385	4342085	Hormad2
chr11	4379870	4495818	Mtmr3
chr11	4519277	4531014	Gm11961
chr11	4536795	4584388	Ascc2
chr11	4600970	4605347	Uqcr10
chr11	4603680	4638669	Zmat5
chr11	4637823	4647781	Cabp7
chr11	4664847	4750547	Nf2
chr11	4773005	4795203	Nipsnap1
chr11	4790347	4792405	Mir6918
chr11	4794345	4829868	Thoc5
chr11	4817518	4819921	AA413626
chr11	4837758	4849067	Nefh
