chrom	tss.start	tss.end	name2
chr9	66198255	66198257	Herc1
chr9	66362399	66362401	Fbxl22
chr9	66440921	66440923	Usp3
chr9	66561491	66561493	Car12
chr9	66643229	66643231	Aph1b
chr9	66682512	66682514	Aph1c
chr9	66767511	66767513	Rab8b
chr9	66793881	66793883	Rps27l
chr9	66823290	66823292	Lactb
chr9	66891677	66891679	Tpm1
chr9	66897019	66897021	Tpm1
chr9	66981366	66981368	Gm19299
chr9	67084532	67084534	Mir190a
chr9	67407509	67407511	Tln2
chr9	67575586	67575588	Mir7241
chr9	67577383	67577385	Mir7242
chr9	67607242	67607244	C2cd4b
chr9	67680136	67680138	C2cd4a
chr9	67688201	67688203	Vps13c
chr9	67873520	67873522	Gm20745
chr9	68368006	68368008	4930502A04Rik
chr9	68501591	68501593	Rora
chr9	68613151	68613153	9530091C08Rik
chr9	69137646	69137648	Rora
chr9	69245803	69245805	Ice2
chr9	69301488	69301490	Anxa2
chr9	69304749	69304751	Mir3109
chr9	69608746	69608748	Foxb1
chr9	69608951	69608953	B230323A14Rik
chr9	69837271	69837273	Bnip2
chr9	69860353	69860355	Gtf2a2
chr9	69885894	69885896	Gcnt3
chr9	69989363	69989365	Fam81a
chr9	70055155	70055157	Myo1e
chr9	70253559	70253561	Mir5626
chr9	70269360	70269362	Ccnb2
chr9	70351531	70351533	Rnf111
chr9	70390583	70390585	Sltm
chr9	70390675	70390677	Sltm
chr9	70504980	70504982	Fam63b
chr9	70526806	70526808	Adam10
chr9	70782614	70782616	Lipc
chr9	71010439	71010441	Aqp9
chr9	71011095	71011097	Aqp9
chr9	71016581	71016583	Gm32511
chr9	71063047	71063049	Gm3458
chr9	71063192	71063194	Gm3458
chr9	71063594	71063596	Aldh1a2
chr9	71332764	71332766	Polr2m
chr9	71333789	71333791	Polr2m
chr9	71440166	71440168	Myzap
chr9	71619408	71619410	Cgnl1
chr9	71743902	71743904	Tcf12
chr9	71959007	71959009	Tcf12
chr9	71959625	71959627	Tcf12
chr9	72122693	72122695	Zfp280d
chr9	72286334	72286336	Mns1
chr9	72339765	72339767	Tex9
chr9	72379664	72379666	4930509E16Rik
chr9	72380045	72380047	Rfx7
chr9	72510152	72510154	Nedd4
chr9	72655079	72655081	Prtg
chr9	72773455	72773457	Pygo1
chr9	72806590	72806592	Dyx1c1
chr9	72833182	72833184	Ccpg1os
chr9	72833309	72833311	Ccpg1
chr9	72887505	72887507	Pigb
chr9	72887523	72887525	2310009A05Rik
chr9	72892615	72892617	Rab27a
chr9	72911953	72911955	Rab27a
chr9	72950203	72950205	Khdc3
chr9	72961274	72961276	Rsl24d1
chr9	73781373	73781375	Unc13c
chr9	73958139	73958141	Wdr72
chr9	74696242	74696244	Gm16551
chr9	74709726	74709728	Onecut1
chr9	74800858	74800860	Fam214a
chr9	74823916	74823918	Fam214a
chr9	74885419	74885421	Arpp19
chr9	74885537	74885539	Arpp19
chr9	74919011	74919013	Myo5a
chr9	75079819	75079821	Myo5c
chr9	75154093	75154095	Gnb5
chr9	75161873	75161875	Gnb5
chr9	75195563	75195565	Bcl2l10
chr9	75257165	75257167	Mapk6
chr9	75257822	75257824	Mapk6
chr9	75257989	75257991	4933433G15Rik
chr9	75289329	75289331	Leo1
chr9	75407463	75407465	Tmod3
chr9	75446939	75446941	Tmod2
chr9	75459131	75459133	Tmod2
chr9	75473537	75473539	Lysmd2
chr9	75531862	75531864	Scg3
chr9	75623170	75623172	Bmp5
chr9	75862782	75862784	Hmgcll1
chr9	76061463	76061465	Gfral
chr9	76171384	76171386	Hcrtr2
chr9	76393610	76393612	Fam83b
chr9	76893587	76893589	Tinag
chr9	77195676	77195678	Mlip
chr9	77247222	77247224	5730403I07Rik
chr9	77391865	77391867	Lrrc1
chr9	77392658	77392660	Lrrc1
chr9	77484537	77484539	Klhl31
chr9	77602340	77602342	Gclc
chr9	77765170	77765172	Elovl5
chr9	77899763	77899765	Gcm1
chr9	77956462	77956464	Fbxo9
chr9	77956871	77956873	Fbxo9
chr9	77956997	77956999	Ick
chr9	77961043	77961045	Ick
chr9	78023719	78023721	C920006O11Rik
chr9	78039771	78039773	Gsta4
chr9	78078474	78078476	Gsta1
chr9	78104934	78104936	Gm3776
chr9	78137733	78137735	Gm10639
chr9	78161854	78161856	Omt2a
chr9	78162603	78162605	Omt2a
chr9	78175835	78175837	Omt2b
chr9	78194951	78194953	Gsta2
chr9	78216005	78216007	Dppa5a
chr9	78226394	78226396	Ooep
chr9	78243582	78243584	Ddx43
chr9	78291043	78291045	Mb21d1
chr9	78296015	78296017	Mto1
chr9	78329530	78329532	Eef1a1
chr9	78435851	78435853	Slc17a5
chr9	78463351	78463353	Cd109
chr9	79367108	79367110	Gm10635
chr9	79566528	79566530	Col12a1
chr9	79607659	79607661	Cox7a2
chr9	79641236	79641238	Tmem30a
chr9	79641446	79641448	4930429F24Rik
chr9	79825688	79825690	Filip1
chr9	79914708	79914710	Senp6
chr9	80012839	80012841	Myo6
chr9	80359044	80359046	Impg1
chr9	81525535	81525537	D430036J16Rik
chr9	81525963	81525965	D430036J16Rik
chr9	81526158	81526160	Htr1b
chr9	81757349	81757351	Mei4
chr9	82723411	82723413	Irak1bp1
chr9	82869095	82869097	Phip
chr9	83040213	83040215	Hmgn3
chr9	83325152	83325154	Gm2087
chr9	83334705	83334707	Lca5
chr9	83334733	83334735	Lca5
chr9	83441943	83441945	Sh3bgrl2
chr9	83585080	83585082	Gm2109
chr9	83699911	83699913	Elovl4
chr9	83728294	83728296	Ttk
chr9	83818742	83818744	Bckdhb
chr9	83842386	83842388	Bckdhb
chr9	84668003	84668005	4930554C24Rik
chr9	85220730	85220732	Fam46a
chr9	85220756	85220758	Fam46a
chr9	85642940	85642942	Ibtk
chr9	85735985	85735987	Tpbg
chr9	85736457	85736459	Tpbg
chr9	86358522	86358524	Ube2cbp
chr9	86360759	86360761	Dopey1
chr9	86465448	86465450	Pgm3
chr9	86465593	86465595	Rwdd2a
chr9	86465658	86465660	Rwdd2a
chr9	86581205	86581207	Me1
chr9	86589473	86589475	A330041J22Rik
chr9	86589946	86589948	Me1
chr9	86636432	86636434	Prss35
chr9	86775231	86775233	Snap91
chr9	86775283	86775285	Snap91
chr9	86910370	86910372	Ripply2
chr9	86916862	86916864	Cyb5r4
chr9	87039139	87039141	Mrap2
chr9	87150366	87150368	Cep162
chr9	87626094	87626096	Tbx18
chr9	88222445	88222447	Nt5e
chr9	88333788	88333790	Snx14
chr9	88377234	88377236	Syncrip
chr9	88417734	88417736	Snhg5
chr9	88442856	88442858	Zfp949
chr9	88475872	88475874	Trim43a
chr9	88494080	88494082	9430037G07Rik
chr9	88614635	88614637	Mthfsl
chr9	88626687	88626689	Bcl2a1d
chr9	88734000	88734002	Trim43c
chr9	88753638	88753640	9330159M07Rik
chr9	88753707	88753709	9330159M07Rik
chr9	88851756	88851758	Bcl2a1a
chr9	88987672	88987674	Trim43b
chr9	89094109	89094111	Bcl2a1b
chr9	89106026	89106028	Mthfs
chr9	89517823	89517825	AF529169
chr9	89599880	89599882	Tmed3
chr9	89633312	89633314	Ankrd34c
chr9	89697165	89697167	Mir184
chr9	89721355	89721357	4930524O08Rik
chr9	89804611	89804613	Rasgrf1
chr9	89949103	89949105	Ctsh
chr9	90009657	90009659	Morf4l1
chr9	90057814	90057816	Adamts7
chr9	90165606	90165608	Tbc1d2b
chr9	91260636	91260638	Zic1
chr9	91263808	91263810	Zic4
chr9	92087772	92087774	Plscr5
chr9	92145030	92145032	Plscr1
chr9	92162198	92162200	Mir6386
chr9	92170438	92170440	Plscr2
chr9	92204213	92204215	1700057G04Rik
chr9	92352214	92352216	Plscr4
chr9	92437059	92437061	Plod2
chr9	92437706	92437708	B430319G15Rik
chr9	92613552	92613554	4933400C23Rik
chr9	92900570	92900572	1700034K08Rik
chr9	94438499	94438501	1190002N15Rik
chr9	94570309	94570311	Slc9a9
chr9	94652246	94652248	Mir7656
chr9	95307688	95307690	Chst2
chr9	95412414	95412416	U2surp
chr9	95460234	95460236	Paqr9
chr9	95538045	95538047	Pcolce2
chr9	95650776	95650778	Trpc1
chr9	95745697	95745699	Pls1
chr9	95757935	95757937	1700065D16Rik
chr9	95758014	95758016	Atr
chr9	95758300	95758302	1700065D16Rik
chr9	95855177	95855179	Xrn1
chr9	96019846	96019848	Gk5
chr9	96096692	96096694	Tfdp2
chr9	96159122	96159124	Tfdp2
chr9	96159665	96159667	Tfdp2
chr9	96264717	96264719	Atp1b3
chr9	96379093	96379095	Rnf7
chr9	96531921	96531923	Rasa2
chr9	96632093	96632095	Zbtb38
chr9	96653249	96653251	E030011O05Rik
chr9	96665979	96665981	C430002N11Rik
chr9	96789892	96789894	Pxylp1
chr9	96918773	96918775	Spsb4
chr9	97011459	97011461	Slc25a36
chr9	97270376	97270378	Trim42
chr9	97903837	97903839	4921534H16Rik
chr9	97933585	97933587	Clstn2
chr9	98197000	98197002	Nmnat3
chr9	98323378	98323380	Rbp1
chr9	98390954	98390956	Rbp2
chr9	98464029	98464031	4930579K19Rik
chr9	98464148	98464150	Copb2
chr9	98502097	98502099	Mrps22
chr9	98720505	98720507	E330023G01Rik
chr9	98743004	98743006	Prr23a1
chr9	98757008	98757010	Prr23a2
chr9	98765184	98765186	Prr23a3
chr9	98803536	98803538	7420426K07Rik
chr9	98855728	98855730	Foxl2os
chr9	98856024	98856026	Foxl2
chr9	98886790	98886792	Faim
chr9	98936108	98936110	Gm1123
chr9	99040629	99040631	Pik3cb
chr9	99137657	99137659	Faiml
chr9	99143885	99143887	Cep70
chr9	99258948	99258950	Esyt3
chr9	99337130	99337132	Mras
chr9	99356660	99356662	Nme9
chr9	99370838	99370840	1600029I14Rik
chr9	99469317	99469319	Armc8
chr9	99476216	99476218	Dbr1
chr9	99512919	99512921	A4gnt
chr9	99529948	99529950	Dzip1l
chr9	99529995	99529997	Dzip1l
chr9	99610481	99610483	Cldn18
chr9	99617685	99617687	Cldn18
chr9	99776588	99776590	Sox14
chr9	99922717	99922719	4930519F24Rik
chr9	100386891	100386893	Il20rb
chr9	100446471	100446473	Nck1
chr9	100471503	100471505	Slc35g2
chr9	100544040	100544042	Stag1
chr9	100935302	100935304	Pccb
chr9	100978484	100978486	Msl2
chr9	101101402	101101404	Ppp2r3a
chr9	101154161	101154163	Ppp2r3a
chr9	101244522	101244524	Gm28979
chr9	102207304	102207306	Mir7243
chr9	102257022	102257024	Ephb1
chr9	102408466	102408468	Ky
chr9	102528453	102528455	Cep63
chr9	102528624	102528626	Anapc13
chr9	102620132	102620134	Amotl2
chr9	102641976	102641978	Gm5627
chr9	102737248	102737250	Ryk
chr9	102910817	102910819	Slco2a1
chr9	103014402	103014404	Rab6b
chr9	103104394	103104396	Srprb
chr9	103132615	103132617	Trf
chr9	103190626	103190628	1300017J02Rik
chr9	103207655	103207657	Topbp1
chr9	103267308	103267310	Cdv3
chr9	103268109	103268111	Cdv3
chr9	103325906	103325908	5830418P13Rik
chr9	103382657	103382659	Bfsp2
chr9	103459418	103459420	4932413F04Rik
chr9	103664166	103664168	Tmem108
chr9	103904872	103904874	Nphp3
chr9	103965450	103965452	Uba5
chr9	103966031	103966033	Acad11
chr9	104028972	104028974	Ackr4
chr9	104165259	104165261	Dnajc13
chr9	104240051	104240053	Acpp
chr9	104328441	104328443	Mir2136
chr9	104472116	104472118	Cpne4
chr9	104955596	104955598	Mrpl3
chr9	105034134	105034136	Nudt16
chr9	105047411	105047413	1700080E11Rik
chr9	105297616	105297618	Nek11
chr9	105297720	105297722	Aste1
chr9	105303116	105303118	Aste1
chr9	105397462	105397464	Atp2c1
chr9	105423586	105423588	Atp2c1
chr9	105545323	105545325	Pik3r4
chr9	105711977	105711979	Col6a6
chr9	105730414	105730416	Col6a6
chr9	105862973	105862975	Col6a5
chr9	105999021	105999023	Col6a4
chr9	106056453	106056455	Mir135a-1
chr9	106060468	106060470	Glyctk
chr9	106073258	106073260	Wdr82
chr9	106081169	106081171	Mirlet7g
chr9	106101269	106101271	Ppm1m
chr9	106101563	106101565	Ppm1m
chr9	106105437	106105439	Twf2
chr9	106124927	106124929	Tlr9
chr9	106150060	106150062	Alas1
chr9	106150284	106150286	Alas1
chr9	106183390	106183392	Poc1a
chr9	106270961	106270963	Dusp7
chr9	106331868	106331870	Rpl29
chr9	106340566	106340568	Acy1
chr9	106350008	106350010	Abhd14a
chr9	106350969	106350971	Abhd14b
chr9	106356167	106356169	Pcbp4
chr9	106368270	106368272	Gpr62
chr9	106379279	106379281	Parp3
chr9	106379638	106379640	Rrp9
chr9	106402296	106402298	Iqcf1
chr9	106416902	106416904	Iqcf5
chr9	106463955	106463957	Iqcf3
chr9	106473297	106473299	Iqcf4
chr9	106528911	106528913	Iqcf6
chr9	106558439	106558441	Grm2
chr9	106588146	106588148	Tex264
chr9	106588282	106588284	Tex264
chr9	106691543	106691545	Rad54l2
chr9	106724305	106724307	Vprbp
chr9	106789330	106789332	Rbm15b
chr9	106794268	106794270	Manf
chr9	107095136	107095138	AA543401
chr9	107134239	107134241	Dock3
chr9	107191726	107191728	Mapkapk3
chr9	107192207	107192209	Mapkapk3
chr9	107198988	107198990	Cish
chr9	107240680	107240682	Hemk1
chr9	107242969	107242971	6430571L13Rik
chr9	107302209	107302211	Cacna2d2
chr9	107436274	107436276	Tmem115
chr9	107444195	107444197	Cyb561d2
chr9	107444538	107444540	Nprl2
chr9	107449639	107449641	Zmynd10
chr9	107453884	107453886	Rassf1
chr9	107456912	107456914	Rassf1
chr9	107465584	107465586	Tusc2
chr9	107471492	107471494	Hyal2
chr9	107479281	107479283	Hyal1
chr9	107482499	107482501	Nat6
chr9	107483625	107483627	Hyal3
chr9	107490047	107490049	Ifrd2
chr9	107507732	107507734	Sema3b
chr9	107507917	107507919	Sema3b
chr9	107509422	107509424	Sema3b
chr9	107511571	107511573	Sema3b
chr9	107537672	107537674	Gnai2
chr9	107569729	107569731	Slc38a3
chr9	107571298	107571300	Slc38a3
chr9	107581922	107581924	Gnat1
chr9	107607921	107607923	Sema3f
chr9	107612805	107612807	Sema3f
chr9	107673332	107673334	Rbm5
chr9	107775149	107775151	Rbm6
chr9	107790458	107790460	Mon1a
chr9	107809218	107809220	Mst1r
chr9	107817332	107817334	Mst1r
chr9	107830798	107830800	Actl11
chr9	107838249	107838251	Camkv
chr9	107853292	107853294	Traip
chr9	107877896	107877898	Uba7
chr9	107888246	107888248	Fam212a
chr9	107904977	107904979	Ip6k1
chr9	107951619	107951621	Gmppb
chr9	107955488	107955490	Amigo3
chr9	107981631	107981633	Rnf123
chr9	107981705	107981707	Rnf123
chr9	107982765	107982767	Mst1
chr9	107983827	107983829	Mir7088
chr9	107996810	107996812	Apeh
chr9	108036047	108036049	4930447F24Rik
chr9	108039184	108039186	4930447F24Rik
chr9	108092713	108092715	Bsn
chr9	108166145	108166147	Dag1
chr9	108166288	108166290	Dag1
chr9	108192786	108192788	Nicn1
chr9	108199251	108199253	Amt
chr9	108208489	108208491	Rhoa
chr9	108208489	108208491	Tcta
chr9	108209126	108209128	Rhoa
chr9	108241409	108241411	Gpx1
chr9	108250160	108250162	Usp4
chr9	108295163	108295165	1700102P08Rik
chr9	108330812	108330814	Ccdc36
chr9	108338811	108338813	BC048562
chr9	108362847	108362849	Ccdc71
chr9	108363911	108363913	Klhdc8b
chr9	108382191	108382193	Lamb2
chr9	108393005	108393007	Usp19
chr9	108410334	108410336	Qars
chr9	108411808	108411810	Qars
chr9	108419416	108419418	Qrich1
chr9	108462830	108462832	Impdh2
chr9	108469672	108469674	Ndufaf3
chr9	108470648	108470650	Mir191
chr9	108471106	108471108	Mir425
chr9	108472221	108472223	Dalrd3
chr9	108481000	108481002	Wdr6
chr9	108499930	108499932	P4htm
chr9	108551710	108551712	Arih2
chr9	108564427	108564429	Slc25a20
chr9	108594472	108594474	Prkar2a
chr9	108698323	108698325	Ip6k2
chr9	108710709	108710711	Nckipsd
chr9	108728649	108728651	Celsr3
chr9	108756372	108756374	Slc26a6
chr9	108816948	108816950	Tmem89
chr9	108838659	108838661	Uqcrc1
chr9	108855788	108855790	Col7a1
chr9	108871965	108871967	Mir711
chr9	108888206	108888208	Ucn2
chr9	108893945	108893947	Pfkfb4
chr9	108941079	108941081	Shisa5
chr9	108957378	108957380	Shisa5
chr9	108961764	108961766	Trex1
chr9	108962236	108962238	Trex1
chr9	108976637	108976639	Atrip
chr9	108984894	108984896	Tma7
chr9	108985008	108985010	Ccdc51
chr9	108997948	108997950	Plxnb1
chr9	109064535	109064537	Fbxw21
chr9	109098488	109098490	Fbxw13
chr9	109137267	109137269	Fbxw20
chr9	109190189	109190191	Fbxw14
chr9	109242172	109242174	Fbxw28
chr9	109306807	109306809	Fbxw22
chr9	109351653	109351655	Fbxw16
chr9	109398367	109398369	Fbxw19
chr9	109470775	109470777	Fbxw15
chr9	109528572	109528574	Fbxw24
chr9	109605213	109605215	Fbxw18
chr9	109648602	109648604	Fbxw26
chr9	109693163	109693165	Fbxw27
chr9	109719139	109719141	Spink8
chr9	109733944	109733946	3000002C10Rik
chr9	109735306	109735308	Nme6
chr9	109751969	109751971	Camp
chr9	109778081	109778083	Cdc25a
chr9	109792145	109792147	Mir7089
chr9	109834276	109834278	Map4
chr9	109954523	109954525	Map4
chr9	110003590	110003592	Dhx30
chr9	110018085	110018087	Dhx30
chr9	110020119	110020121	Dhx30
chr9	110034526	110034528	Smarcc1
chr9	110146285	110146287	Cspg5
chr9	110183789	110183791	Mir6236
chr9	110207694	110207696	Elp6
chr9	110235790	110235792	Scap
chr9	110235858	110235860	Scap
chr9	110310713	110310715	Ptpn23
chr9	110322310	110322312	Ngp
chr9	110379197	110379199	Klhl18
chr9	110379460	110379462	Kif9
chr9	110379496	110379498	Kif9
chr9	110435099	110435101	Setd2
chr9	110526896	110526898	Nradd
chr9	110538618	110538620	Mir8107
chr9	110556664	110556666	Nbeal2
chr9	110559005	110559007	Ccdc12
chr9	110645113	110645115	Pth1r
chr9	110646189	110646191	Pth1r
chr9	110649648	110649650	Pth1r
chr9	110666183	110666185	Myl3
chr9	110700687	110700689	Prss42
chr9	110716496	110716498	Prss44
chr9	110729192	110729194	Prss43
chr9	110737090	110737092	Prss45
chr9	110747008	110747010	Prss46
chr9	110760469	110760471	Prss50
chr9	110782586	110782588	Tmie
chr9	110782676	110782678	Als2cl
chr9	110782824	110782826	Als2cl
chr9	110819364	110819366	Gm590
chr9	110848661	110848663	Tdgf1
chr9	110854047	110854049	Lrrc2
chr9	110892216	110892218	Rtp3
chr9	110921794	110921796	Ltf
chr9	110959747	110959749	Ccrl2
chr9	110959773	110959775	Ccrl2
chr9	110960021	110960023	Ccrl2
chr9	111020613	111020615	Lrrfip2
chr9	111174111	111174113	Mlh1
chr9	111174347	111174349	Epm2aip1
chr9	111214241	111214243	Trank1
chr9	111341583	111341585	Dclk3
chr9	111592719	111592721	Stac
chr9	112021214	112021216	Mir128-2
chr9	112088452	112088454	Arpp21
chr9	112090269	112090271	Arpp21
chr9	112090429	112090431	Arpp21
chr9	112090432	112090434	Arpp21
chr9	112119764	112119766	Arpp21
chr9	112119854	112119856	Arpp21
chr9	112129958	112129960	2310075C17Rik
chr9	112135004	112135006	Arpp21
chr9	112136779	112136781	2900079G21Rik
chr9	112136883	112136885	2900079G21Rik
chr9	112137344	112137346	Arpp21
chr9	112159076	112159078	2900079G21Rik
chr9	113496269	113496271	AU023762
chr9	113617376	113617378	Pdcd6ip
chr9	113650589	113650591	Clasp2
chr9	113702446	113702448	Clasp2
chr9	113721702	113721704	Clasp2
chr9	113840050	113840052	Ubp1
chr9	113935868	113935870	Fbxl2
chr9	113966470	113966472	Susd5
chr9	114239251	114239253	Bcl2a1c
chr9	114273744	114273746	4930525D18Rik
chr9	114277440	114277442	4930520O04Rik
chr9	114277978	114277980	4930520O04Rik
chr9	114299829	114299831	Crtap
chr9	114310194	114310196	Glb1
chr9	114310211	114310213	Tmppe
chr9	114405661	114405663	Ccr4
chr9	114473486	114473488	Trim71
chr9	114549317	114549319	Cnot10
chr9	114597947	114597949	Dync1li1
chr9	114640319	114640321	Cmtm6
chr9	114691110	114691112	Cmtm7
chr9	114753269	114753271	Cmtm8
chr9	114843104	114843106	Gpd1l
chr9	114976395	114976397	Osbpl10
chr9	115191187	115191189	Stmn1-rs1
chr9	115219538	115219540	Stt3b
chr9	115245277	115245279	4930428G15Rik
chr9	115290935	115290937	Mir467h
chr9	115818571	115818573	Gadl1
chr9	116084480	116084482	Tgfbr2
chr9	117161600	117161602	Rbms3
chr9	117539030	117539032	Rbms3
chr9	117949638	117949640	Azi2
chr9	118059313	118059315	Cmc1
chr9	118338955	118338957	4933432G23Rik
chr9	118387305	118387307	Eomes
chr9	118415434	118415436	Golga4
chr9	118515825	118515827	Itga9
chr9	118620808	118620810	Itga9
chr9	118835652	118835654	Ctdspl
chr9	118940912	118940914	Mir26a-1
chr9	118961894	118961896	Vill
chr9	118997378	118997380	Plcd1
chr9	119002619	119002621	Plcd1
chr9	119011594	119011596	Dlec1
chr9	119066210	119066212	Acaa1b
chr9	119099510	119099512	Slc22a14
chr9	119118222	119118224	Slc22a13
chr9	119140809	119140811	Slc22a13b-ps
chr9	119231544	119231546	Oxsr1
chr9	119249157	119249159	Myd88
chr9	119250410	119250412	Acaa1a
chr9	119266497	119266499	Xylb
chr9	119311294	119311296	Acvr2b
chr9	119354039	119354041	Exog
chr9	119471795	119471797	Scn5a
chr9	119488133	119488135	Scn5a
chr9	119628149	119628151	Scn10a
chr9	119734573	119734575	Scn11a
chr9	119804011	119804013	Wdr48
chr9	119846675	119846677	Gorasp1
chr9	119846722	119846724	Ttc21a
chr9	119893775	119893777	Csrnp1
chr9	119932715	119932717	Xirp1
chr9	119977413	119977415	Cx3cr1
chr9	120001249	120001251	Ccr8
chr9	120019515	120019517	Slc25a38
chr9	120036882	120036884	Rpsa
chr9	120039550	120039552	Snora62
chr9	120058858	120058860	Mobp
chr9	120213189	120213191	Myrip
chr9	120401722	120401724	Eif1b
chr9	120448934	120448936	Entpd3
chr9	120480632	120480634	Rpl14
chr9	120486446	120486448	5830454E08Rik
chr9	120824367	120824369	1700020M21Rik
chr9	120839919	120839921	4930593C16Rik
chr9	120842516	120842518	Ctnnb1
chr9	120842694	120842696	Ctnnb1
chr9	120864202	120864204	Mir7090
chr9	121186289	121186291	Ulk4
chr9	121276074	121276076	Trak1
chr9	121404811	121404813	Cck
chr9	121496136	121496138	Lyzl4os
chr9	121550683	121550685	Lyzl4
chr9	121551832	121551834	Vipr1
chr9	121614146	121614148	Sec22c
chr9	121619505	121619507	Deb1
chr9	121628297	121628299	Nktr
chr9	121669060	121669062	E530011L22Rik
chr9	121669149	121669151	Zfp651
chr9	121686723	121686725	Klhl40
chr9	121700237	121700239	Hhatl
chr9	121701624	121701626	Hhatl
chr9	121748578	121748580	Ccdc13
chr9	121767117	121767119	Higd1a
chr9	121807471	121807473	Ackr2
chr9	121825422	121825424	Cyp8b1
chr9	121846391	121846393	1700048O20Rik
chr9	121860104	121860106	Fam198a
chr9	121860136	121860138	Fam198a
chr9	121905143	121905145	Pomgnt2
chr9	122026382	122026384	Snrk
chr9	122183145	122183147	Mir8106
chr9	122203540	122203542	Ano10
chr9	122260732	122260734	Abhd5
chr9	122307918	122307920	A730085K08Rik
chr9	122481617	122481619	9530059O14Rik
chr9	122591992	122591994	Mir138-1
chr9	122656462	122656464	Topaz1
chr9	122714663	122714665	Tcaim
chr9	122775123	122775125	Zfp445
chr9	122797587	122797589	Zkscan7
chr9	122832194	122832196	Zfp105
chr9	122860117	122860119	1110059G10Rik
chr9	122860197	122860199	Kif15
chr9	122930442	122930444	Tmem42
chr9	122943857	122943859	Tgm4
chr9	123022322	123022324	Zdhhc3
chr9	123022347	123022349	Exosc7
chr9	123060062	123060064	Clec3b
chr9	123125155	123125157	Cdcp1
chr9	123169906	123169908	Tmem158
chr9	123276056	123276058	Lars2
chr9	123387817	123387819	Limd1
chr9	123438998	123439000	Sacm1l
chr9	123541682	123541684	Slc6a20b
chr9	123587949	123587951	Slc6a20a
chr9	123626674	123626676	Lztfl1
chr9	123676327	123676329	Ccr9
chr9	123715593	123715595	Cxcr6
chr9	123760781	123760783	Fyco1
chr9	123761019	123761021	Fyco1
chr9	123771245	123771247	Xcr1
chr9	123836858	123836860	Cdkn2d
chr9	123883524	123883526	Ccr1
chr9	123893240	123893242	Ccr1l1
chr9	123936701	123936703	Ccr3
chr9	124016920	124016922	Ccr2
chr9	124036280	124036282	Ccr5
chr10	3134302	3134304	Cnksr3
chr10	3323354	3323356	Ipcef1
chr10	3366074	3366076	Ipcef1
chr10	3557964	3557966	Oprm1
chr10	3557970	3557972	Oprm1
chr10	3587947	3587949	Oprm1
chr10	4424139	4424141	Rgs17
chr10	4522596	4522598	Mtrf1l
chr10	4541074	4541076	Fbxo5
chr10	4707322	4707324	Vip
chr10	4752812	4752814	Myct1
chr10	4795847	4795849	Syne1
chr10	5151832	5151834	Syne1
chr10	5277476	5277478	Syne1
chr10	5636382	5636384	Esr1
chr10	5734551	5734553	Esr1
chr10	5836668	5836670	Ccdc170
chr10	5913935	5913937	Armt1
chr10	5914187	5914189	Rmnd1
chr10	5917373	5917375	Gm5512
chr10	5958431	5958433	Zbtb2
chr10	6080211	6080213	Akap12
