name2	chrom	tss_samples	tss1k_samples	gene1k_samples
Mier2	chr10	108	117	119
Theg	chr10	0	1	6
C2cd4c	chr10	69	84	91
Shc2	chr10	1	17	39
Odf3l2	chr10	0	0	20
Madcam1	chr10	0	25	137
Tpgs1	chr10	104	138	138
Cdc34	chr10	120	180	180
Gzmm	chr10	3	4	72
Bsg	chr10	157	162	162
Hcn2	chr10	0	20	56
Polrmt	chr10	150	153	153
Fgf22	chr10	47	51	51
Rnf126	chr10	143	170	170
Fstl3	chr10	0	1	179
Prss57	chr10	7	12	172
Palm	chr10	76	82	104
Misp	chr10	0	0	36
Ptbp1	chr10	164	168	168
E130317F20Rik	chr10	26	168	168
Mir6910	chr10	0	0	0
Plppr3	chr10	11	17	30
Prtn3	chr10	0	0	39
Elane	chr10	3	3	3
Cfd	chr10	0	0	46
Med16	chr10	95	151	173
R3hdm4	chr10	104	108	116
Kiss1r	chr10	104	108	108
Arid3a	chr10	95	102	138
Wdr18	chr10	153	171	171
Grin3b	chr10	1	3	7
Tmem259	chr10	79	162	162
Cnn2	chr10	0	1	117
Abca7	chr10	17	125	141
Hmha1	chr10	105	111	112
Polr2e	chr10	119	136	136
Gpx4	chr10	171	173	173
Sbno2	chr10	101	101	146
Stk11	chr10	149	188	188
Cbarp	chr10	17	19	32
Atp5d	chr10	135	147	147
Midn	chr10	115	148	148
Cirbp	chr10	145	152	152
1600002K03Rik	chr10	104	117	117
Efna2	chr10	1	20	42
Mum1	chr10	172	181	181
Ndufs7	chr10	123	145	145
Gamt	chr10	131	154	154
Dazap1	chr10	111	121	124
Mir6911	chr10	0	0	0
Rps15	chr10	126	129	129
Apc2	chr10	0	0	63
2310011J03Rik	chr10	108	109	109
Pcsk4	chr10	11	164	169
Reep6	chr10	118	164	164
Adamtsl5	chr10	42	46	100
Plk5	chr10	1	1	15
Mex3d	chr10	53	80	86
Mbd3	chr10	155	184	184
Uqcr11	chr10	116	117	117
Tcf3	chr10	99	166	166
Onecut3	chr10	28	28	89
Atp8b3	chr10	110	118	123
Rexo1	chr10	99	120	120
Klf16	chr10	91	151	153
Abhd17a	chr10	156	170	170
Adat3	chr10	140	150	150
Scamp4	chr10	140	150	150
Mir6912	chr10	0	17	18
Csnk1g2	chr10	70	177	177
Btbd2	chr10	2	133	134
Mknk2	chr10	124	178	178
Mob3a	chr10	126	189	189
Izumo4	chr10	124	189	189
Ap3d1	chr10	140	179	179
Dot1l	chr10	125	134	145
Plekhj1	chr10	132	148	148
Sf3a2	chr10	121	148	148
Amh	chr10	0	56	72
Jsrp1	chr10	0	0	47
Oaz1	chr10	137	174	174
Oaz1-ps	chr10	113	174	174
Mir1982	chr10	0	0	0
Lingo3	chr10	0	0	8
Lsm7	chr10	100	100	100
Sppl2b	chr10	98	102	116
Tmprss9	chr10	0	56	89
Timm13	chr10	177	177	177
Lmnb2	chr10	60	79	178
Gadd45b	chr10	134	146	146
Gng7	chr10	138	143	157
Diras1	chr10	2	2	3
Slc39a3	chr10	0	0	17
Sgta	chr10	103	147	147
Thop1	chr10	158	165	166
Creb3l3	chr10	1	2	22
Mir5615-2	chr10	0	59	103
Mir5615-1	chr10	0	103	103
Map2k2	chr10	144	152	152
Zbtb7a	chr10	23	98	168
Pias4	chr10	130	145	146
Eef2	chr10	106	115	172
Snord37	chr10	0	0	0
Dapk3	chr10	158	172	175
Atcayos	chr10	23	43	67
Nmrk2	chr10	1	6	10
Atcay	chr10	17	19	79
Zfr2	chr10	126	127	135
Matk	chr10	14	74	80
Mrpl54	chr10	119	147	147
Apba3	chr10	55	56	56
Mir3057	chr10	0	0	0
Tjp3	chr10	97	136	136
Pip5k1c	chr10	154	167	188
Cactin	chr10	133	185	185
Tbxa2r	chr10	24	41	41
Gipc3	chr10	7	10	18
Hmg20b	chr10	163	174	174
Mfsd12	chr10	131	138	141
4930404N11Rik	chr10	18	29	31
Fzr1	chr10	81	176	176
Dohh	chr10	153	169	169
Mir6913	chr10	0	0	0
Smim24	chr10	0	16	41
Mir1191b	chr10	0	39	39
Nfic	chr10	1	1	135
Celf5	chr10	89	102	129
Ncln	chr10	160	172	172
S1pr4	chr10	0	47	141
Gna15	chr10	71	83	125
Gna11	chr10	110	177	178
Aes	chr10	73	91	106
Tle2	chr10	1	1	61
Tle6	chr10	113	141	142
BC025920	chr10	154	163	163
Sirt6	chr10	136	140	140
Ankrd24	chr10	5	140	173
Gm10778	chr10	161	164	165
Zfp433	chr10	0	0	0
Zfp781	chr10	0	0	0
Zfp873	chr10	174	181	181
AU041133	chr10	172	181	181
Zfp938	chr10	164	168	168
Gm1553	chr10	0	0	0
1190007I07Rik	chr10	145	151	151
Tdg	chr10	166	166	166
Gm9855	chr10	166	166	166
Glt8d2	chr10	7	26	115
Hcfc2	chr10	138	145	145
Nfyb	chr10	171	172	173
1700028I16Rik	chr10	104	108	131
Txnrd1	chr10	156	165	165
Eid3	chr10	16	38	50
Chst11	chr10	113	141	168
Slc41a2	chr10	95	119	147
D10Wsu102e	chr10	173	176	176
Aldh1l2	chr10	134	141	143
A230046K03Rik	chr10	157	164	164
Appl2	chr10	117	123	156
1500009L16Rik	chr10	88	94	107
Nuak1	chr10	69	120	133
4930463O16Rik	chr10	3	53	59
Ckap4	chr10	47	101	103
Platr7	chr10	1	4	60
Tcp11l2	chr10	94	170	172
Polr3b	chr10	161	168	170
Rfx4	chr10	2	17	120
Ric8b	chr10	136	190	190
Fhl4	chr10	147	156	156
Tmem263	chr10	140	156	157
Mterf2	chr10	177	184	184
Cry1	chr10	145	176	176
Btbd11	chr10	129	134	154
Pwp1	chr10	144	154	155
Prdm4	chr10	173	180	180
Ascl4	chr10	66	117	117
Rtcb	chr10	122	127	140
Bpifc	chr10	11	38	93
Fbxo7	chr10	163	170	170
4930486F22Rik	chr10	0	2	34
Timp3	chr10	9	15	74
Syn3	chr10	101	108	168
1810014B01Rik	chr10	111	128	128
Hsp90b1	chr10	158	190	190
Ttc41	chr10	183	190	190
Nt5dc3	chr10	162	181	183
Stab2	chr10	7	9	102
1700113H08Rik	chr10	10	72	121
Ascl1	chr10	20	33	33
Pah	chr10	0	0	91
Igf1	chr10	17	33	86
Tyms-ps	chr10	0	0	0
Pmch	chr10	0	0	0
Parpbp	chr10	161	162	162
Nup37	chr10	159	162	164
Ccdc53	chr10	165	174	174
Dram1	chr10	121	129	138
Gnptab	chr10	108	144	160
Sycp3	chr10	1	9	9
Chpt1	chr10	146	162	164
Mybpc1	chr10	2	3	95
Spic	chr10	18	19	19
Gm4925	chr10	141	161	161
Arl1	chr10	141	161	161
Utp20	chr10	152	159	163
Slc5a8	chr10	2	3	9
Ano4	chr10	2	6	52
Gas2l3	chr10	171	182	182
Nr1h4	chr10	4	11	144
Slc17a8	chr10	17	28	69
Scyl2	chr10	177	182	184
1500026H17Rik	chr10	178	182	182
Actr6	chr10	165	168	168
Uhrf1bp1l	chr10	155	168	171
Anks1b	chr10	43	97	148
Apaf1	chr10	173	185	186
Ikbip	chr10	166	185	185
Slc25a3	chr10	184	187	187
Tmpo	chr10	157	161	162
Mir135a-2	chr10	0	0	0
Mir1251	chr10	0	0	0
Rmst	chr10	0	0	47
Gm20757	chr10	0	0	51
Nedd1	chr10	179	181	181
Cdk17	chr10	112	149	158
Mir1931	chr10	0	55	55
Elk3	chr10	73	83	153
Gm17745	chr10	73	84	101
Mir7688	chr10	2	95	95
Lta4h	chr10	179	183	183
Hal	chr10	30	32	54
Amdhd1	chr10	152	156	156
Ccdc38	chr10	17	156	157
4933408J17Rik	chr10	96	146	149
Snrpf	chr10	143	146	146
Ntn4	chr10	55	77	144
Gm8580	chr10	0	16	16
Gm15915	chr10	0	12	55
Usp44	chr10	1	3	119
Metap2	chr10	20	48	155
Mir331	chr10	0	1	1
Vezt	chr10	182	184	185
Fgd6	chr10	165	184	187
Nr2c1	chr10	123	131	133
Ndufa12	chr10	165	175	176
Gm4792	chr10	1	2	5
Tmcc3	chr10	135	156	167
Mir7211	chr10	0	21	23
Cep83os	chr10	165	175	175
Cep83	chr10	156	175	178
Plxnc1	chr10	16	117	153
Gm29684	chr10	3	15	67
Cradd	chr10	129	133	186
2310039L15Rik	chr10	0	0	79
Socs2	chr10	119	137	137
5730420D15Rik	chr10	54	137	138
Mrpl42	chr10	152	156	156
Ube2n	chr10	164	183	184
Mir3058	chr10	0	0	0
Nudt4	chr10	146	151	151
Eea1	chr10	171	178	178
4930459C07Rik	chr10	0	0	102
Btg1	chr10	184	192	192
4930556N09Rik	chr10	18	26	36
Mir3966	chr10	0	0	0
Dcn	chr10	3	5	11
Lum	chr10	2	3	6
4930473O22Rik	chr10	0	0	1
Kera	chr10	0	0	0
Epyc	chr10	0	0	12
Ccer1	chr10	8	12	12
4930525C09Rik	chr10	0	0	12
Gm10754	chr10	0	0	110
Gm8633	chr10	0	0	58
Atp2b1	chr10	123	185	186
Poc1b	chr10	150	174	181
Galnt4	chr10	135	167	167
Dusp6	chr10	176	179	179
Gm20110	chr10	6	16	132
Gm18409	chr10	59	71	72
Csl	chr10	0	0	27
Kitl	chr10	81	106	125
Gm4301	chr10	0	0	0
Gm4312	chr10	0	0	0
Gm4303	chr10	0	0	0
Gm4305	chr10	0	0	0
Gm4307	chr10	0	0	0
Gm4302	chr10	0	0	0
Tmtc3	chr10	187	191	191
Cep290	chr10	0	191	192
4930430F08Rik	chr10	169	175	175
1700017N19Rik	chr10	0	0	24
Mgat4c	chr10	56	57	103
Mir3059	chr10	0	2	2
Nts	chr10	5	5	10
Rassf9	chr10	22	58	61
Alx1	chr10	15	30	32
Lrriq1	chr10	48	55	64
Slc6a15	chr10	51	82	125
Gm20765	chr10	0	0	6
Gm21293	chr10	0	0	6
Gm21304	chr10	0	0	6
Gm21312	chr10	0	0	6
Gm4340	chr10	0	0	0
Gm6763	chr10	0	0	6
Gm8764	chr10	0	0	6
Mir6411	chr10	0	0	0
Tmtc2	chr10	164	179	185
Gm15663	chr10	161	179	179
Mettl25	chr10	185	192	192
Ccdc59	chr10	182	192	192
Ppfia2	chr10	40	51	75
4930532I03Rik	chr10	0	1	27
Acss3	chr10	36	53	64
Lin7a	chr10	36	50	70
Myf5	chr10	0	2	2
Myf6	chr10	0	6	15
Ptprq	chr10	0	0	39
Otogl	chr10	0	4	135
Gm29685	chr10	5	5	82
Ppp1r12a	chr10	119	181	185
Pawr	chr10	107	153	160
Gm5136	chr10	0	5	5
Syt1	chr10	78	86	113
Nav3	chr10	0	16	120
9230102K24Rik	chr10	2	2	9
E2f7	chr10	180	185	185
1700020G17Rik	chr10	0	0	107
Csrp2	chr10	170	177	181
Zdhhc17	chr10	164	174	177
Osbpl8	chr10	179	186	187
Bbs10	chr10	185	189	189
Nap1l1	chr10	188	191	191
Gm5176	chr10	0	0	0
Phlda1	chr10	140	167	167
4933440J02Rik	chr10	0	4	39
Gm20758	chr10	1	12	28
Krr1	chr10	184	185	185
Glipr1	chr10	91	101	106
Glipr1l1	chr10	56	59	61
Glipr1l2	chr10	0	0	99
Caps2	chr10	26	32	38
Kcnc2	chr10	4	38	56
1700010J16Rik	chr10	0	0	26
Atxn7l3b	chr10	186	190	190
Trhde	chr10	4	37	48
Tph2	chr10	89	98	116
Tbc1d15	chr10	171	173	173
Rab21	chr10	162	171	172
Tmem19	chr10	178	188	188
Thap2	chr10	138	192	192
Zfc3h1	chr10	188	192	192
A930009A15Rik	chr10	2	2	4
Lgr5	chr10	42	97	121
Tspan8	chr10	35	55	84
Ptprr	chr10	73	92	138
4933416C03Rik	chr10	1	3	3
Ptprb	chr10	6	12	83
Kcnmb4os1	chr10	0	2	2
Kcnmb4os2	chr10	24	107	113
Kcnmb4	chr10	53	110	115
Cnot2	chr10	104	126	140
1700030O20Rik	chr10	3	5	19
4930579P08Rik	chr10	2	9	42
Myrfl	chr10	0	0	85
Rab3ip	chr10	150	165	170
4933412E12Rik	chr10	153	165	165
D630029K05Rik	chr10	0	3	8
Best3	chr10	1	27	73
Lrrc10	chr10	0	4	4
Cct2	chr10	167	172	172
Frs2	chr10	150	161	165
Yeats4	chr10	137	167	169
9530003J23Rik	chr10	0	0	0
Lyz2	chr10	34	35	41
Lyz1	chr10	0	4	45
Cpsf6	chr10	150	157	158
Cpm	chr10	133	140	150
Mdm2	chr10	166	171	171
Slc35e3	chr10	148	153	153
Nup107	chr10	174	181	181
Rap1b	chr10	154	168	168
4933411E08Rik	chr10	25	50	103
Mdm1	chr10	189	190	190
Il22	chr10	5	7	7
Iltifb	chr10	0	0	3
Ifng	chr10	20	31	35
Tmevpg1	chr10	17	23	79
Dyrk2	chr10	54	146	146
Gm38403	chr10	0	10	44
1700064J06Rik	chr10	0	0	20
Cand1	chr10	168	185	185
4930477N07Rik	chr10	1	1	2
1700025F24Rik	chr10	0	0	14
Grip1	chr10	21	59	137
Grip1os2	chr10	0	0	34
Grip1os1	chr10	1	5	9
Helb	chr10	171	172	172
Irak3	chr10	101	119	135
Tmbim4	chr10	128	134	138
Llph	chr10	144	152	152
9230105E05Rik	chr10	0	1	1
Mir763	chr10	0	3	4
Hmga2	chr10	25	48	93
4921513I03Rik	chr10	0	1	21
Gm15910	chr10	57	98	98
Msrb3	chr10	48	53	137
Lemd3	chr10	167	179	181
Wif1	chr10	132	150	158
Tbc1d30	chr10	63	105	131
Gns	chr10	149	160	162
Rassf3	chr10	132	157	169
Tbk1	chr10	153	159	161
Xpot	chr10	164	187	187
D930020B18Rik	chr10	42	77	112
BC048403	chr10	145	166	166
Srgap1	chr10	52	112	176
Gm9079	chr10	0	2	2
Tmem5	chr10	177	192	192
Gm4489	chr10	6	6	7
Avpr1a	chr10	2	46	49
A130077B15Rik	chr10	40	42	50
Ppm1h	chr10	120	129	181
Mir8104	chr10	71	130	130
Mirlet7i	chr10	120	138	138
Mon2	chr10	177	179	181
Usp15	chr10	156	174	177
Fam19a2	chr10	56	78	118
4930503E24Rik	chr10	0	0	15
Slc16a7	chr10	8	33	124
Lrig3	chr10	89	107	123
Mir378d	chr10	0	0	0
4930484H19Rik	chr10	2	3	3
Xrcc6bp1	chr10	134	145	148
Ctdsp2	chr10	144	168	171
Mir26a-2	chr10	0	0	0
Mir546	chr10	0	0	0
Avil	chr10	3	3	42
Tsfm	chr10	121	124	124
Mettl21b	chr10	54	139	139
Mettl1	chr10	128	139	139
Cyp27b1	chr10	0	10	53
March9	chr10	6	34	89
Cdk4	chr10	151	168	168
Tspan31	chr10	118	123	124
LOC100504703	chr10	97	123	123
Agap2	chr10	5	6	44
Os9	chr10	173	173	173
B4galnt1	chr10	131	137	150
Slc26a10	chr10	0	3	95
Arhgef25	chr10	2	90	95
F420014N23Rik	chr10	35	82	86
Dtx3	chr10	50	84	91
Pip4k2c	chr10	144	152	153
Kif5a	chr10	0	11	99
Dctn2	chr10	160	160	160
Mbd6	chr10	53	106	106
Ddit3	chr10	164	172	172
Mars	chr10	162	165	165
Arhgap9	chr10	60	95	98
Gli1	chr10	0	82	143
Inhbe	chr10	0	66	66
Inhbc	chr10	0	0	6
R3hdm2	chr10	23	24	86
Stac3	chr10	0	1	85
Ndufa4l2	chr10	0	0	0
Shmt2	chr10	74	99	99
Nxph4	chr10	11	29	65
Lrp1	chr10	1	120	149
Stat6	chr10	116	131	134
Nab2	chr10	84	114	121
1700012D01Rik	chr10	70	117	122
Tmem194	chr10	159	173	173
Myo1a	chr10	0	7	8
Tac2	chr10	0	0	32
Zbtb39	chr10	94	122	123
Gpr182	chr10	1	2	4
Rdh1	chr10	5	6	12
Rdh9	chr10	0	0	0
Rdh16	chr10	0	0	15
Rdh18-ps	chr10	0	0	7
Rdh19	chr10	0	0	1
BC089597	chr10	0	0	0
Rdh7	chr10	0	0	0
Sdr9c7	chr10	0	0	4
Hsd17b6	chr10	0	70	77
Prim1	chr10	119	121	122
Naca	chr10	122	161	161
Ptges3	chr10	154	161	161
Atp5b	chr10	162	182	182
Mir677	chr10	0	0	0
Baz2a	chr10	31	96	130
Rbms2	chr10	89	98	120
Gls2	chr10	93	157	157
Spryd4	chr10	141	144	144
Mip	chr10	0	0	138
Timeless	chr10	98	138	138
Apon	chr10	0	0	13
Apof	chr10	0	0	178
Stat2	chr10	169	178	178
Il23a	chr10	15	33	33
Pan2	chr10	165	173	175
Cnpy2	chr10	133	142	142
Cs	chr10	156	170	173
Coq10a	chr10	0	161	167
Ankrd52	chr10	106	124	126
Mir6914	chr10	0	0	0
Mir6915	chr10	4	10	10
Slc39a5	chr10	0	5	14
Nabp2	chr10	170	176	176
Rnf41	chr10	161	164	168
Mir8105	chr10	84	132	132
Smarcc2	chr10	107	132	134
Myl6	chr10	152	158	158
Myl6b	chr10	137	156	172
A430046D13Rik	chr10	28	156	156
Mir6916	chr10	0	0	0
Esyt1	chr10	161	185	185
Zc3h10	chr10	158	161	166
Rpl41	chr10	154	155	170
Pa2g4	chr10	169	190	190
Mir6917	chr10	16	34	34
Erbb3	chr10	35	113	129
Rps26	chr10	106	164	164
Ikzf4	chr10	44	70	85
Suox	chr10	131	137	140
Rab5b	chr10	188	192	192
Cdk2	chr10	137	151	152
Pmel	chr10	0	106	124
Dgka	chr10	31	50	94
Pym1	chr10	137	144	144
Mmp19	chr10	19	19	21
Tmem198b	chr10	17	164	164
Dnajc14	chr10	148	174	174
Ormdl2	chr10	187	189	189
Sarnp	chr10	189	189	189
Gdf11	chr10	37	84	84
Cd63	chr10	76	87	132
Rdh5	chr10	0	3	83
Bloc1s1	chr10	142	178	178
Itga7	chr10	39	47	83
Mettl7b	chr10	0	4	4
Olfr9	chr10	0	14	27
Olfr763	chr10	0	1	2
Olfr765	chr10	0	0	0
Olfr767	chr10	0	0	0
Olfr768	chr10	0	0	0
Olfr769	chr10	0	4	4
Olfr770	chr10	0	0	0
Olfr771	chr10	0	0	0
Olfr772	chr10	0	0	0
Olfr773	chr10	0	0	0
Olfr774	chr10	0	0	0
Olfr775	chr10	0	0	0
Olfr776	chr10	0	0	0
Olfr777	chr10	0	0	0
Olfr780	chr10	0	0	0
Olfr781	chr10	0	0	0
Olfr782	chr10	0	0	0
Olfr784	chr10	0	0	0
Olfr785	chr10	0	0	0
Olfr786	chr10	0	0	0
Olfr787	chr10	0	0	0
Olfr788	chr10	2	2	2
Olfr789	chr10	0	0	0
Olfr790	chr10	0	0	0
Olfr791	chr10	0	0	0
Olfr792	chr10	0	0	0
Olfr794	chr10	0	0	0
Olfr796	chr10	0	1	1
Olfr798	chr10	0	0	0
Olfr799	chr10	0	0	0
Olfr800	chr10	0	0	0
Olfr801	chr10	0	0	0
Olfr802	chr10	0	0	0
Olfr803	chr10	0	0	0
Olfr804	chr10	0	0	0
Olfr805	chr10	0	0	0
Olfr806	chr10	0	0	0
Olfr807	chr10	0	0	2
Olfr808	chr10	0	0	0
Olfr809	chr10	0	0	0
Olfr810	chr10	0	0	0
Olfr811	chr10	0	0	0
Olfr812	chr10	0	0	0
Olfr813	chr10	0	0	0
Olfr814	chr10	0	0	0
Olfr815	chr10	0	0	0
Olfr816	chr10	0	0	0
Olfr818	chr10	0	0	0
Olfr819	chr10	0	0	0
Olfr247	chr10	0	0	0
Olfr820	chr10	0	0	0
Olfr821	chr10	0	1	1
Olfr822	chr10	0	0	0
Olfr823	chr10	0	4	4
Olfr824	chr10	0	0	0
Olfr825	chr10	0	0	0
Olfr826	chr10	0	0	0
Olfr827	chr10	0	0	0
Neurod4	chr10	64	68	76
Tespa1	chr10	98	98	98
Vmn2r84	chr10	0	0	0
Vmn2r85	chr10	0	0	16
Vmn2r86	chr10	0	0	0
Vmn2r87	chr10	0	0	8
Pisd-ps1	chr11	99	111	186
Pisd-ps3	chr11	98	111	186
Sfi1	chr11	165	183	193
Eif4enif1	chr11	102	108	109
Drg1	chr11	166	173	173
Patz1	chr11	64	119	128
Gm11944	chr11	0	22	65
Pik3ip1	chr11	44	47	172
Limk2	chr11	171	174	180
8430429K09Rik	chr11	163	167	168
Rnf185	chr11	0	168	168
Pla2g3	chr11	30	36	37
Inpp5j	chr11	16	19	26
Selm	chr11	121	124	128
Smtn	chr11	146	150	153
Tug1	chr11	95	171	171
Morc2a	chr11	90	171	171
Osbp2	chr11	114	121	140
4921536K21Rik	chr11	150	153	156
Dusp18	chr11	147	153	153
Slc35e4	chr11	65	141	141
Tcn2	chr11	95	95	103
Pes1	chr11	97	112	112
Gal3st1	chr11	7	7	49
Sec14l4	chr11	0	2	9
Sec14l3	chr11	0	0	10
Mtfp1	chr11	3	47	47
Sec14l2	chr11	44	54	172
Rnf215	chr11	120	132	132
Mir3060	chr11	0	0	0
Ccdc157	chr11	137	138	141
Sf3a1	chr11	135	138	138
Tbc1d10a	chr11	152	164	165
Gatsl3	chr11	134	136	136
Osm	chr11	25	79	92
Lif	chr11	37	50	112
Hormad2	chr11	1	7	57
Mtmr3	chr11	127	135	143
Gm11961	chr11	0	0	19
Ascc2	chr11	137	146	162
Uqcr10	chr11	120	154	154
Zmat5	chr11	136	154	158
Cabp7	chr11	1	3	6
Nf2	chr11	181	183	183
Nipsnap1	chr11	121	126	140
Mir6918	chr11	0	0	0
Thoc5	chr11	119	125	126
AA413626	chr11	0	0	0
Ap1b1	chr11	129	152	160
Nefh	chr11	3	117	118
Rasl10a	chr11	4	8	10
Gas2l1	chr11	71	79	118
Ewsr1	chr11	130	156	156
Rhbdd3	chr11	151	156	156
Emid1	chr11	6	15	119
Kremen1	chr11	111	144	152
Znrf3	chr11	119	146	168
Xbp1	chr11	52	157	161
Ccdc117	chr11	164	166	166
Ankrd36	chr11	0	0	45
Mrps24	chr11	133	140	140
Urgcp	chr11	148	160	160
Ube2d-ps	chr11	148	158	159
Dbnl	chr11	160	164	165
Pgam2	chr11	2	5	8
Polm	chr11	164	170	170
Aebp1	chr11	21	33	33
Pold2	chr11	159	166	166
Myl7	chr11	1	2	4
Gck	chr11	51	86	93
Ykt6	chr11	136	140	140
Camk2b	chr11	2	6	137
Rps15a-ps6	chr11	0	0	0
Nudcd3	chr11	103	126	142
Npc1l1	chr11	0	0	1
Ddx56	chr11	149	156	157
Tmed4	chr11	158	164	164
Ogdh	chr11	157	179	179
Zmiz2	chr11	0	6	93
Mir7651	chr11	0	0	7
Ppia	chr11	149	162	162
H2afv	chr11	177	189	189
Purb	chr11	114	128	130
Myo1g	chr11	86	88	91
Gm11974	chr11	162	166	166
Ccm2	chr11	135	164	169
Nacad	chr11	23	37	60
Snora5c	chr11	0	0	0
Tbrg4	chr11	147	156	156
Wap	chr11	0	0	1
Ramp3	chr11	29	34	53
Gm11978	chr11	0	0	66
Gm11981	chr11	0	0	7
Adcy1	chr11	0	8	101
Gm11985	chr11	0	0	0
Igfbp1	chr11	0	0	1
Igfbp3	chr11	1	8	10
Tns3	chr11	60	91	173
Hus1	chr11	154	170	170
Sun3	chr11	50	155	155
Gm11992	chr11	153	155	156
Upp1	chr11	122	128	144
Abca13	chr11	6	13	120
Vwc2	chr11	17	22	74
Zpbp	chr11	98	176	176
4930415F15Rik	chr11	0	1	97
4930512M02Rik	chr11	0	0	20
Ikzf1	chr11	96	117	155
Fignl1	chr11	182	186	186
1700042O10Rik	chr11	32	38	143
Ddc	chr11	48	48	176
Grb10	chr11	31	41	148
Cobl	chr11	21	36	80
4930554G24Rik	chr11	0	0	68
1700046C09Rik	chr11	0	2	2
Pom121l12	chr11	0	2	3
Vstm2a	chr11	63	65	75
Sec61g	chr11	110	181	181
Egfr	chr11	56	86	137
Eldr	chr11	192	192	192
Fbxo48	chr11	188	192	192
Plek	chr11	85	85	103
Cnrip1	chr11	115	130	132
Ppp3r1	chr11	169	181	182
Pno1	chr11	173	182	182
Wdr92	chr11	162	182	182
C1d	chr11	145	150	153
Etaa1	chr11	184	185	185
Etaa1os	chr11	175	185	185
Gm12018	chr11	0	0	0
Meis1	chr11	119	122	149
4933406G16Rik	chr11	0	0	7
Spred2	chr11	109	142	164
Actr2	chr11	185	190	190
Rab1a	chr11	79	192	192
Cep68	chr11	175	180	182
Slc1a4	chr11	184	192	192
Sertad2	chr11	177	193	193
Aftph	chr11	163	184	184
Lgalsl	chr11	114	144	144
Peli1	chr11	186	191	191
Vps54	chr11	93	120	136
Mir1933	chr11	0	1	1
Ugp2	chr11	183	184	184
4932414J04Rik	chr11	0	0	19
Mdh1	chr11	191	193	193
Wdpcp	chr11	178	193	193
Otx1	chr11	61	76	84
Ehbp1	chr11	72	192	192
Tmem17	chr11	95	160	160
B3gnt2	chr11	154	175	175
Zrsr1	chr11	93	105	109
Commd1	chr11	161	169	171
Cct4	chr11	163	170	170
Fam161a	chr11	0	21	25
1700061J23Rik	chr11	0	0	0
Xpo1	chr11	156	191	191
Usp34	chr11	37	180	180
Ahsa2	chr11	171	184	184
1700093K21Rik	chr11	2	4	4
Gm12060	chr11	0	0	0
0610010F05Rik	chr11	185	187	187
Pus10	chr11	181	183	183
Pex13	chr11	179	183	183
Rel	chr11	147	167	167
Papolg	chr11	173	173	173
Bcl11a	chr11	27	86	128
4933430M04Rik	chr11	0	3	49
Gm10466	chr11	0	0	39
4933427E13Rik	chr11	0	0	44
Mir6372	chr11	0	75	75
5730522E02Rik	chr11	80	137	161
Fancl	chr11	134	188	189
Vrk2	chr11	151	180	187
Gm12070	chr11	0	20	20
Ccdc85a	chr11	58	64	87
2810471M01Rik	chr11	1	4	44
Mir216b	chr11	0	0	0
Mir216c	chr11	0	0	0
Mir216a	chr11	0	0	0
Mir217	chr11	0	0	0
Efemp1	chr11	14	21	41
Pnpt1	chr11	178	181	181
Smek2	chr11	189	191	191
Cfap36	chr11	187	190	190
Ccdc88a	chr11	76	180	180
Prorsd1	chr11	179	181	181
Mtif2	chr11	153	157	157
Clhc1	chr11	175	187	187
Rps27a	chr11	182	187	187
Rtn4	chr11	188	189	189
4931440F15Rik	chr11	0	13	21
Eml6	chr11	171	176	186
Sptbn1	chr11	141	174	182
4930505A04Rik	chr11	82	88	88
Acyp2	chr11	163	172	184
Psme4	chr11	171	175	176
Gpr75	chr11	67	82	82
Erlec1	chr11	58	163	163
Asb3	chr11	159	163	189
Chac2	chr11	178	184	184
Stc2	chr11	40	55	58
Bod1	chr11	165	166	166
D630024D03Rik	chr11	17	62	122
Cpeb4	chr11	169	190	190
4930524B15Rik	chr11	1	1	5
Nsg2	chr11	82	85	98
Gm12108	chr11	0	0	9
Il9r	chr11	20	29	37
Snrnp25	chr11	185	188	188
Rhbdf1	chr11	1	44	93
Mpg	chr11	130	135	136
Nprl3	chr11	145	153	155
Hba-x	chr11	0	0	0
Hba-a1	chr11	0	3	18
Hba-a2	chr11	0	3	18
Hbq1b	chr11	42	44	44
Hbq1a	chr11	29	47	47
Sh3pxd2b	chr11	41	45	102
Ubtd2	chr11	137	167	170
Efcab9	chr11	0	0	0
Stk10	chr11	121	155	170
Fbxw11	chr11	182	184	184
Smim23	chr11	0	0	0
Fgf18	chr11	31	96	104
Npm1	chr11	177	178	178
Tlx3	chr11	10	13	27
Ranbp17	chr11	50	126	139
Gabrp	chr11	1	5	20
Kcnip1	chr11	3	4	165
Kcnmb1	chr11	1	4	55
Lcp2	chr11	50	55	121
Foxi1	chr11	0	1	5
Fam196b	chr11	4	5	99
Dock2	chr11	92	99	153
Spdl1	chr11	162	168	168
Slit3	chr11	0	5	110
Mir218-2	chr11	0	0	0
Pank3	chr11	189	189	189
Mir103-1	chr11	0	0	0
Fbll1	chr11	4	18	18
Rars	chr11	147	149	154
Wwc1	chr11	9	33	164
Tenm2	chr11	0	0	94
Gm12128	chr11	0	0	13
Gm12130	chr11	0	0	5
4930553C11Rik	chr11	1	1	5
Mat2b	chr11	182	185	185
Hmmr	chr11	184	190	190
Nudcd2	chr11	186	190	190
Ccng1	chr11	190	190	190
Gabrg2	chr11	0	0	1
Gabra1	chr11	0	5	11
