name2	chrom
Olfr75-ps1	chr11
Olfr378	chr11
Olfr380	chr11
Olfr381	chr11
Olfr382	chr11
Olfr385	chr11
Olfr384	chr11
Zfp735	chr11
Olfr389	chr11
Olfr390	chr11
Olfr391-ps	chr11
Olfr392	chr11
Olfr393	chr11
Olfr394	chr11
Olfr395	chr11
Olfr23	chr11
Olfr397	chr11
Olfr398	chr11
Olfr139	chr11
Olfr399	chr11
Zfp616	chr11
Olfr401	chr11
Olfr402	chr11
Olfr403	chr11
Olfr43	chr11
Olfr406	chr11
Olfr59	chr11
Olfr410	chr11
Olfr411	chr11
Olfr412	chr11
Rap1gap2	chr11
E130309D14Rik	chr11
Cluh	chr11
Pafah1b1	chr11
Mettl16	chr11
Mnt	chr11
Mir6926	chr11
Sgsm2	chr11
Tsr1	chr11
Snord91a	chr11
Srr	chr11
Smg6	chr11
Hic1	chr11
Mir212	chr11
Mir132	chr11
Ovca2	chr11
Dph1	chr11
Rtn4rl1	chr11
Rpa1	chr11
Smyd4	chr11
Serpinf1	chr11
Serpinf2	chr11
Wdr81	chr11
Mir22hg	chr11
Mir22	chr11
Tlcd2	chr11
Prpf8	chr11
Rilp	chr11
Scarf1	chr11
Slc43a2	chr11
Mir3971	chr11
Pitpna	chr11
Gm12338	chr11
Inpp5k	chr11
Myo1c	chr11
Crk	chr11
Ywhae	chr11
Doc2b	chr11
Rph3al	chr11
1700016K19Rik	chr11
Fam101b	chr11
Vps53	chr11
Fam57a	chr11
Gemin4	chr11
Dbil5	chr11
Glod4	chr11
Rnmtl1	chr11
Nxn	chr11
Timm22	chr11
Abr	chr11
Bhlha9	chr11
Tusc5	chr11
Gosr1	chr11
Cpd	chr11
Tmigd1	chr11
Blmh	chr11
Slc6a4	chr11
Mir423	chr11
Nsrp1	chr11
Efcab5	chr11
Ssh2	chr11
Coro6	chr11
Ankrd13b	chr11
Git1	chr11
Trp53i13	chr11
Abhd15	chr11
Taok1	chr11
Nufip2	chr11
Cryba1	chr11
Myo18a	chr11
Pipox	chr11
Gm11190	chr11
Sez6	chr11
Phf12	chr11
Dhrs13	chr11
Flot2	chr11
Mir144	chr11
Mir451a	chr11
Mir451b	chr11
Eral1	chr11
Fam222b	chr11
Traf4	chr11
Nek8	chr11
Tlcd1	chr11
Mir7653	chr11
Snord42a	chr11
Snord4a	chr11
Snord42b	chr11
Rpl23a	chr11
Rab34	chr11
Proca1	chr11
Supt6	chr11
Sdf2	chr11
2610507B11Rik	chr11
BC030499	chr11
Spag5	chr11
Aldoc	chr11
Pigs	chr11
Unc119	chr11
Foxn1	chr11
Slc13a2os	chr11
Slc13a2	chr11
Slc46a1	chr11
Sarm1	chr11
Vtn	chr11
Sebox	chr11
Tmem199	chr11
Poldip2	chr11
Tnfaip1	chr11
Ift20	chr11
Tmem97	chr11
Nlk	chr11
Fam58b	chr11
Lyrm9	chr11
Nos2	chr11
Lgals9	chr11
Gm11201	chr11
Ksr1	chr11
Wsb1	chr11
Nf1	chr11
AU040972	chr11
Omg	chr11
Evi2b	chr11
Evi2a	chr11
Gm21975	chr11
Rab11fip4	chr11
Rab11fip4os1	chr11
Rab11fip4os2	chr11
Mir193a	chr11
Mir365-2	chr11
Utp6	chr11
Suz12	chr11
Crlf3	chr11
Atad5	chr11
Tefm	chr11
Adap2	chr11
Rnf135	chr11
Rhot1	chr11
Rhbdl3	chr11
5730455P16Rik	chr11
Zfp207	chr11
Psmd11	chr11
Cdk5r1	chr11
C030013C21Rik	chr11
Myo1d	chr11
Tmem98	chr11
4930507D10Rik	chr11
Spaca3	chr11
Asic2	chr11
1700071K01Rik	chr11
5530401A14Rik	chr11
Ccl2	chr11
Ccl7	chr11
Ccl11	chr11
Ccl12	chr11
Ccl8	chr11
Ccl1	chr11
Tmem132e	chr11
Gm11426	chr11
Cct6b	chr11
Zfp830	chr11
Gm11423	chr11
Lig3	chr11
Rffl	chr11
Rad51d	chr11
Fndc8	chr11
Nle1	chr11
Unc45b	chr11
Slfn5	chr11
Slfn5os	chr11
Mir7679	chr11
Slfn9	chr11
Slfn8	chr11
Slfn10-ps	chr11
Slfn2	chr11
Slfn1	chr11
Slfn4	chr11
Slfn3	chr11
AI662270	chr11
Slfn14	chr11
AA465934	chr11
AI450353	chr11
Snord7	chr11
Pex12	chr11
Ap2b1	chr11
Rasl10b	chr11
Gas2l2	chr11
1700020L24Rik	chr11
Mmp28	chr11
Taf15	chr11
Heatr9	chr11
Ccl5	chr11
Ccl9	chr11
E230016K23Rik	chr11
Ccl6	chr11
Ccl3	chr11
Ccl4	chr11
Wfdc17	chr11
Wfdc18	chr11
Wfdc21	chr11
Heatr6	chr11
Hnf1b	chr11
Ddx52	chr11
Synrg	chr11
Dusp14	chr11
Tada2a	chr11
Gm11437	chr11
Acaca	chr11
Aatf	chr11
Lhx1	chr11
Lhx1os	chr11
1700109G15Rik	chr11
Mrm1	chr11
Dhrs11	chr11
4930502E09Rik	chr11
Ggnbp2os	chr11
Ggnbp2	chr11
Pigw	chr11
Myo19	chr11
Znhit3	chr11
Car4	chr11
Usp32	chr11
1700125H20Rik	chr11
Appbp2	chr11
Appbp2os	chr11
Ppm1d	chr11
Bcas3	chr11
Bcas3os1	chr11
Mir5110	chr11
Bcas3os2	chr11
2610027K06Rik	chr11
Tbx2	chr11
Tbx4	chr11
Gm20759	chr11
Brip1	chr11
Brip1os	chr11
Ints2	chr11
Med13	chr11
Rnft1	chr11
Rps6kb1	chr11
Tubd1	chr11
Mir21a	chr11
Vmp1	chr11
Ptrh2	chr11
Cltc	chr11
Dhx40	chr11
Ypel2	chr11
Gdpd1	chr11
Smg8	chr11
Prr11	chr11
Ska2	chr11
Mir301	chr11
Trim37	chr11
Ppm1e	chr11
Rad51c	chr11
Tex14	chr11
Sept4	chr11
Mtmr4	chr11
Hsf5	chr11
Rnf43	chr11
1110028F11Rik	chr11
Supt4a	chr11
Mir142	chr11
Mir142b	chr11
Bzrap1	chr11
Mpo	chr11
Lpo	chr11
Mks1	chr11
Epx	chr11
Olfr462	chr11
Olfr463	chr11
Olfr464	chr11
Dynll2	chr11
Srsf1	chr11
Vezf1	chr11
2210416O15Rik	chr11
Cuedc1	chr11
Mrps23	chr11
Ccdc182	chr11
Mir378b	chr11
0610039H22Rik	chr11
Msi2	chr11
C030037D09Rik	chr11
Akap1	chr11
4930556N13Rik	chr11
Scpep1os	chr11
Scpep1	chr11
Gm15698	chr11
2210409E12Rik	chr11
Coil	chr11
Trim25	chr11
Dgke	chr11
Dgkeos	chr11
Gm525	chr11
Nog	chr11
4932411E22Rik	chr11
Ankfn1	chr11
Pctp	chr11
Tmem100	chr11
Mmd	chr11
Hlf	chr11
Stxbp4	chr11
Cox11	chr11
Tom1l1	chr11
4930405D11Rik	chr11
Kif2b	chr11
Car10	chr11
Utp18	chr11
Mbtd1	chr11
Nme2	chr11
Nme1	chr11
Spag9	chr11
Tob1	chr11
Wfikkn2	chr11
Luc7l3	chr11
Ankrd40	chr11
Abcc3	chr11
Cacna1g	chr11
Spata20	chr11
Epn3	chr11
Mycbpap	chr11
Rsad1	chr11
Chad	chr11
Acsf2	chr11
Lrrc59	chr11
Eme1	chr11
Mrpl27	chr11
Xylt2	chr11
Gm11541	chr11
Gm11545	chr11
Tmem92	chr11
Gm11544	chr11
Col1a1	chr11
Hils1	chr11
Sgca	chr11
Ppp1r9b	chr11
Samd14	chr11
Pdk2	chr11
Itga3	chr11
Dlx3	chr11
Dlx4os	chr11
Dlx4	chr11
Tac4	chr11
Kat7	chr11
Fam117a	chr11
Slc35b1	chr11
Spop	chr11
Nxph3	chr11
Ngfr	chr11
Phb	chr11
Zfp652os	chr11
B130006D01Rik	chr11
Zfp652	chr11
Phospho1	chr11
Gngt2	chr11
Abi3	chr11
4833417C18Rik	chr11
B4galnt2	chr11
Mir3063	chr11
Igf2bp1	chr11
Gip	chr11
Snf8	chr11
Ube2z	chr11
Atp5g1	chr11
Calcoco2	chr11
Ttll6	chr11
Hoxb13	chr11
Gm11538	chr11
Gm53	chr11
Mir196a-1	chr11
Hoxb9	chr11
Hoxb8	chr11
Hoxb7	chr11
Hoxb6	chr11
Hoxb5	chr11
Hoxb5os	chr11
Mir10a	chr11
Hoxb4	chr11
Hoxb3	chr11
Hoxb2	chr11
Hoxb1	chr11
Gm11529	chr11
Skap1	chr11
Snx11	chr11
Cbx1	chr11
Gm11517	chr11
Nfe2l1	chr11
Copz2	chr11
Mir152	chr11
Cdk5rap3	chr11
Prr15l	chr11
Pnpo	chr11
D030028A08Rik	chr11
Sp2	chr11
Sp6	chr11
Gm11532	chr11
Scrn2	chr11
Lrrc46	chr11
Mrpl10	chr11
Osbpl7	chr11
Mir8103	chr11
Tbx21	chr11
Mir7235	chr11
Tbkbp1	chr11
Kpnb1	chr11
Npepps	chr11
Mrpl45	chr11
Gpr179	chr11
Socs7	chr11
Arhgap23	chr11
4933428G20Rik	chr11
Srcin1	chr11
2410003L11Rik	chr11
E130012A19Rik	chr11
Mllt6	chr11
Mir6927	chr11
Cisd3	chr11
Pcgf2	chr11
Psmb3	chr11
Pip4k2b	chr11
Mir8102	chr11
Cwc25	chr11
1700001P01Rik	chr11
Snora21	chr11
Rpl23	chr11
Lasp1	chr11
B230217C12Rik	chr11
Fbxo47	chr11
Plxdc1	chr11
Arl5c	chr11
Cacnb1	chr11
Rpl19	chr11
Stac2	chr11
Fbxl20	chr11
Med1	chr11
Cdk12	chr11
Mir5119	chr11
Neurod2	chr11
Ppp1r1b	chr11
1700003D09Rik	chr11
Stard3	chr11
Tcap	chr11
Pnmt	chr11
Pgap3	chr11
Erbb2	chr11
Mien1	chr11
Grb7	chr11
Ikzf3	chr11
Zpbp2	chr11
Ormdl3	chr11
Lrrc3c	chr11
Gsdma3	chr11
Gsdma2	chr11
Gsdma	chr11
Psmd3	chr11
Csf3	chr11
Med24	chr11
Thra	chr11
Nr1d1	chr11
Msl1	chr11
Casc3	chr11
Gm12359	chr11
Rapgefl1	chr11
Wipf2	chr11
Cdc6	chr11
Rara	chr11
Gjd3	chr11
Top2a	chr11
Igfbp4	chr11
Tns4	chr11
Ccr7	chr11
Smarce1	chr11
Krt222	chr11
Krt24	chr11
Krt25	chr11
Krt26	chr11
Krt27	chr11
Krt28	chr11
Krt10	chr11
Krt12	chr11
Krt20	chr11
Krt23	chr11
Krt39	chr11
Krt40	chr11
Krtap3-3	chr11
Krtap3-2	chr11
Krtap3-1	chr11
Krtap1-5	chr11
Krtap1-4	chr11
Krtap1-3	chr11
Krtap9-3	chr11
Gm11938	chr11
Gm11937	chr11
Krtap2-4	chr11
Gm11562	chr11
Krtap4-1	chr11
Krtap4-2	chr11
Krtap4-7	chr11
Gm11563	chr11
Krtap4-6	chr11
Gm11595	chr11
Krtap4-8	chr11
Krtap4-9	chr11
Gm11596	chr11
Gm11554	chr11
Gm11569	chr11
Krtap4-13	chr11
Gm11564	chr11
2300003K06Rik	chr11
Krtap4-16	chr11
Gm11568	chr11
Gm11559	chr11
Krtap9-1	chr11
Gm11567	chr11
Krtap31-1	chr11
Gm11565	chr11
Krtap31-2	chr11
Krtap9-5	chr11
Krtap16-1	chr11
Krtap17-1	chr11
Krt33a	chr11
Krt33b	chr11
Krt34	chr11
Krt31	chr11
Krt32	chr11
Krt35	chr11
Krt36	chr11
Krt13	chr11
Krt15	chr11
Krt19	chr11
Krt9	chr11
Krt14	chr11
Krt16	chr11
Krt17	chr11
Krt42	chr11
Eif1	chr11
Gast	chr11
Hap1	chr11
Jup	chr11
Gm12348	chr11
P3h4	chr11
Fkbp10	chr11
Nt5c3b	chr11
Klhl10	chr11
Klhl11	chr11
Mir7116	chr11
Acly	chr11
Ttc25	chr11
Cnp	chr11
Dnajc7	chr11
Nkiras2	chr11
Zfp385c	chr11
Dhx58	chr11
Kat2a	chr11
Hspb9	chr11
Rab5c	chr11
Kcnh4	chr11
Hcrt	chr11
Ghdc	chr11
Stat5b	chr11
Stat5a	chr11
Stat3	chr11
Ptrf	chr11
Atp6v0a1	chr11
Mir6928	chr11
Naglu	chr11
Hsd17b1	chr11
Coasy	chr11
Mlx	chr11
Psmc3ip	chr11
Fam134c	chr11
Tubg1	chr11
Tubg2	chr11
Plekhh3	chr11
Ccr10	chr11
Cntnap1	chr11
Ezh1	chr11
Ramp2	chr11
Vps25	chr11
Wnk4	chr11
Coa3	chr11
Cntd1	chr11
Becn1	chr11
Psme3	chr11
Aoc2	chr11
Aoc3	chr11
G6pc	chr11
Aarsd1	chr11
Mir6929	chr11
Rundc1	chr11
Ptges3l	chr11
Rpl27	chr11
Ifi35	chr11
Vat1	chr11
Rnd2	chr11
Brca1	chr11
Nbr1	chr11
Tmem106a	chr11
LOC666331	chr11
Rdm1	chr11
Arl4d	chr11
Dhx8	chr11
Etv4	chr11
Meox1	chr11
4930417O22Rik	chr11
Sost	chr11
Dusp3	chr11
1700006E09Rik	chr11
Mpp3	chr11
Cd300lg	chr11
Mpp2	chr11
Ppy	chr11
Pyy	chr11
Nags	chr11
Tmem101	chr11
Lsm12	chr11
G6pc3	chr11
Mir8101	chr11
Hdac5	chr11
BC030867	chr11
Asb16	chr11
Tmub2	chr11
Atxn7l3	chr11
Ubtf	chr11
Slc4a1	chr11
Bloodlinc	chr11
Rundc3a	chr11
Mir6930	chr11
Slc25a39	chr11
Grn	chr11
Fam171a2	chr11
Itga2b	chr11
Gpatch8	chr11
Gm11627	chr11
Fzd2	chr11
2810433D01Rik	chr11
Meioc	chr11
Ccdc43	chr11
Adam11	chr11
Gjc1	chr11
Higd1b	chr11
Eftud2	chr11
Ccdc103	chr11
Fam187a	chr11
Gfap	chr11
Kif18b	chr11
C1ql1	chr11
2410004I01Rik	chr11
Mir6931	chr11
Dcakd	chr11
Nmt1	chr11
Plcd3	chr11
Acbd4	chr11
Hexim1	chr11
Hexim2	chr11
Fmnl1	chr11
1700023F06Rik	chr11
Spata32	chr11
Map3k14	chr11
Arhgap27	chr11
Arhgap27os3	chr11
Plekhm1	chr11
Gm884	chr11
Lyzl6	chr11
1700072I22Rik	chr11
Rprml	chr11
Gosr2	chr11
C130046K22Rik	chr11
Wnt9b	chr11
Wnt3	chr11
Nsf	chr11
Arf2	chr11
Crhr1	chr11
Sppl2c	chr11
Mapt	chr11
Kansl1	chr11
Cdc27	chr11
Myl4	chr11
Gm11665	chr11
Itgb3	chr11
Efcab3	chr11
Mettl2	chr11
Tlk2	chr11
1700052K11Rik	chr11
Mrc2	chr11
March10	chr11
Tanc2	chr11
Cyb561	chr11
Ace	chr11
Gm11651	chr11
Ace3	chr11
Kcnh6	chr11
Dcaf7	chr11
Taco1	chr11
Map3k3	chr11
Limd2	chr11
Strada	chr11
Ccdc47	chr11
Ddx42	chr11
Ftsj3	chr11
Psmc5	chr11
Smarcd2	chr11
Tcam1	chr11
Gh	chr11
Cd79b	chr11
Scn4a	chr11
Prr29	chr11
Icam2	chr11
Ern1	chr11
Snord104	chr11
Tex2	chr11
Pecam1	chr11
Milr1	chr11
Polg2	chr11
Mir3064	chr11
Ddx5	chr11
Cep95	chr11
Smurf2	chr11
Kpna2	chr11
1810010H24Rik	chr11
Bptf	chr11
Gm11715	chr11
Nol11	chr11
Pitpnc1	chr11
Psmd12	chr11
Helz	chr11
Mir6932	chr11
Cacng1	chr11
Cacng4	chr11
Cacng5	chr11
Mir7223	chr11
Prkca	chr11
Apoh	chr11
Cep112	chr11
Axin2	chr11
E030025P04Rik	chr11
Rgs9	chr11
1700096J18Rik	chr11
Gna13	chr11
Gm11696	chr11
Amz2	chr11
LOC100503496	chr11
Slc16a6	chr11
Arsg	chr11
Wipi1	chr11
Prkar1a	chr11
Fam20a	chr11
1700012B07Rik	chr11
1700023C21Rik	chr11
Abca8b	chr11
Abca8a	chr11
Abca9	chr11
Abca6	chr11
Abca5	chr11
Map2k6	chr11
Kcnj16	chr11
Kcnj2	chr11
BC006965	chr11
Sox9	chr11
Gm11681	chr11
1700012H19Rik	chr11
2610035D17Rik	chr11
4732490B19Rik	chr11
Slc39a11	chr11
Sstr2	chr11
Cog1	chr11
Fam104a	chr11
D11Wsu47e	chr11
Cpsf4l	chr11
Cdc42ep4	chr11
Sdk2	chr11
1700092K14Rik	chr11
4932435O22Rik	chr11
Rpl38	chr11
Ttyh2	chr11
Dnaic2	chr11
Kif19a	chr11
Btbd17	chr11
Gpr142	chr11
Gprc5c	chr11
Cd300a	chr11
Cd300lb	chr11
Cd300c	chr11
Cd300ld	chr11
AF251705	chr11
Gm11710	chr11
Gm11711	chr11
Cd300lh	chr11
Cd300e	chr11
Rab37	chr11
Cd300lf	chr11
Slc9a3r1	chr11
Nat9	chr11
Tmem104	chr11
Grin2c	chr11
Fdxr	chr11
Fads6	chr11
Otop2	chr11
Ush1g	chr11
Otop3	chr11
Hid1	chr11
Cdr2l	chr11
Ict1	chr11
Atp5h	chr11
Kctd2	chr11
Trim80	chr11
Mir3968	chr11
Slc16a5	chr11
Armc7	chr11
Nt5c	chr11
Hn1	chr11
Sumo2	chr11
Nup85	chr11
Gga3	chr11
Mrps7	chr11
Mif4gd	chr11
Slc25a19	chr11
Grb2	chr11
Tmem94	chr11
Mir5621	chr11
Caskin2	chr11
Tsen54	chr11
Llgl2	chr11
Smim5	chr11
Smim6	chr11
Recql5	chr11
Sap30bp	chr11
Itgb4	chr11
Galk1	chr11
H3f3b	chr11
Unk	chr11
Unc13d	chr11
Wbp2	chr11
Trim47	chr11
Trim65	chr11
Mrpl38	chr11
Fbf1	chr11
Ten1	chr11
Acox1	chr11
Cdk3-ps	chr11
Evpl	chr11
Srp68	chr11
Galr2	chr11
Exoc7	chr11
Foxj1	chr11
Rnf157	chr11
Ubald2	chr11
Gm7367	chr11
Qrich2	chr11
Prpsap1	chr11
Sphk1	chr11
Ube2o	chr11
Aanat	chr11
Rhbdf2	chr11
Cygb	chr11
Gm11744	chr11
1810032O08Rik	chr11
Snord1c	chr11
Snord1b	chr11
Snord1a	chr11
St6galnac2	chr11
BC018473	chr11
St6galnac1	chr11
Mxra7	chr11
Jmjd6	chr11
Mettl23	chr11
Srsf2	chr11
Mfsd11	chr11
Mgat5b	chr11
Snhg20	chr11
Mir6516	chr11
Sec14l1	chr11
Sept9	chr11
Gm11729	chr11
Gm11733	chr11
2900041M22Rik	chr11
Tnrc6c	chr11
Tmc6	chr11
Tmc8	chr11
6030468B19Rik	chr11
Syngr2	chr11
Afmid	chr11
Tk1	chr11
Birc5	chr11
Tmem235	chr11
Tha1	chr11
Socs3	chr11
Pgs1	chr11
Mir6933	chr11
Dnah17	chr11
Cyth1	chr11
Usp36	chr11
BC100451	chr11
Timp2	chr11
Lgals3bp	chr11
Cant1	chr11
C1qtnf1	chr11
Gm11747	chr11
Engase	chr11
Rbfox3	chr11
Enpp7	chr11
Cbx2	chr11
Cbx8	chr11
Cbx4	chr11
Mir6934	chr11
Tbc1d16	chr11
Ccdc40	chr11
Gaa	chr11
Eif4a3	chr11
Card14	chr11
Sgsh	chr11
Slc26a11	chr11
Mir1932	chr11
Endov	chr11
Nptx1	chr11
Gm11762	chr11
Rptor	chr11
Rptoros	chr11
Chmp6	chr11
Baiap2	chr11
Mir3065	chr11
Mir338	chr11
Aatk	chr11
Cep131	chr11
Enthd2	chr11
1810043H04Rik	chr11
Slc38a10	chr11
2810410L24Rik	chr11
Bahcc1	chr11
Mir6935	chr11
Actg1	chr11
0610009L18Rik	chr11
Fscn2	chr11
Faap100	chr11
Nploc4	chr11
Tspan10	chr11
Pde6g	chr11
Oxld1	chr11
Ccdc137	chr11
Arl16	chr11
Hgs	chr11
Mrpl12	chr11
Slc25a10	chr11
Gcgr	chr11
Fam195b	chr11
Ppp1r27	chr11
P4hb	chr11
Arhgdia	chr11
Alyref	chr11
Anapc11	chr11
Npb	chr11
Pcyt2	chr11
Mir6936	chr11
Sirt7	chr11
Mafg	chr11
Pycr1	chr11
Myadml2	chr11
Notum	chr11
Aspscr1	chr11
Stra13	chr11
Lrrc45	chr11
Rac3	chr11
Dcxr	chr11
Cbr2	chr11
Rfng	chr11
Gps1	chr11
Dus1l	chr11
Fasn	chr11
Ccdc57	chr11
Slc16a3	chr11
Csnk1d	chr11
Cd7	chr11
Sectm1b	chr11
Sectm1a	chr11
Tex19.2	chr11
Tex19.1	chr11
Uts2r	chr11
Hexdc	chr11
Ogfod3	chr11
BC017643	chr11
Narf	chr11
Foxk2	chr11
Wdr45b	chr11
Mir7236	chr11
Rab40b	chr11
Fn3krp	chr11
Fn3k	chr11
Tbcd	chr11
Zfp750	chr11
B3gntl1	chr11
Metrnl	chr11
Ptchd3	chr11
Rab10os	chr12
Rab10	chr12
Kif3c	chr12
1110002L01Rik	chr12
Asxl2	chr12
Dtnb	chr12
Dnmt3a	chr12
Dnmt3aos	chr12
Pomc	chr12
Efr3b	chr12
Dnajc27	chr12
Adcy3	chr12
Ptrhd1	chr12
Cenpo	chr12
Ncoa1	chr12
Itsn2	chr12
Fam228a	chr12
Fam228b	chr12
Pfn4	chr12
Sf3b6	chr12
Fkbp1b	chr12
BC068281	chr12
Mfsd2b	chr12
Ubxn2a	chr12
Atad2b	chr12
Klhl29	chr12
2810032G03Rik	chr12
1700101O22Rik	chr12
Apob	chr12
Ldah	chr12
Gdf7	chr12
Hs1bp3	chr12
Rhob	chr12
Slc7a15	chr12
Pum2	chr12
Sdc1	chr12
Laptm4a	chr12
Matn3	chr12
Wdr35	chr12
Ttc32	chr12
1700022H16Rik	chr12
Osr1	chr12
Nt5c1b	chr12
Rdh14	chr12
Gm38407	chr12
7420701I03Rik	chr12
Kcns3	chr12
9530020I12Rik	chr12
Msgn1	chr12
Gen1	chr12
Smc6	chr12
Mir7675	chr12
Vsnl1	chr12
4930511A02Rik	chr12
Rad51ap2	chr12
Tubb2a-ps2	chr12
Fam49a	chr12
4921511I17Rik	chr12
Mycn	chr12
Ddx1	chr12
Nbas	chr12
Fam84a	chr12
Gm16497	chr12
4930448C13Rik	chr12
Mir6387	chr12
Trib2	chr12
Lpin1	chr12
Ntsr2	chr12
Greb1	chr12
E2f6	chr12
Rock2	chr12
Pqlc3	chr12
2410004P03Rik	chr12
Kcnf1	chr12
Pdia6	chr12
Atp6v1c2	chr12
Nol10	chr12
Mir3066	chr12
Odc1	chr12
Hpcal1	chr12
5730507C01Rik	chr12
1700030C10Rik	chr12
Asap2	chr12
Itgb1bp1	chr12
Cpsf3	chr12
Iah1	chr12
Adam17	chr12
Ywhaq	chr12
2410018L13Rik	chr12
9030624G23Rik	chr12
Taf1b	chr12
Grhl1	chr12
Klf11	chr12
Cys1	chr12
Rrm2	chr12
Mboat2	chr12
Kidins220	chr12
Id2	chr12
Gm17746	chr12
Gm29687	chr12
4930480M12Rik	chr12
4930549C15Rik	chr12
Mir6538	chr12
Rnf144a	chr12
Rsad2	chr12
Cmpk2	chr12
Gm20187	chr12
Gm9866	chr12
Sox11	chr12
Dcdc2c	chr12
Allc	chr12
Colec11	chr12
Rps7	chr12
Rnaseh1	chr12
Adi1	chr12
Mir6937	chr12
Trappc12	chr12
Tssc1	chr12
Myt1l	chr12
C630031E19Rik	chr12
Pxdn	chr12
Tpo	chr12
Sntg2	chr12
2310016D03Rik	chr12
Tmem18	chr12
Fam150b	chr12
Acp1	chr12
Sh3yl1	chr12
Fam110c	chr12
6030469F06Rik	chr12
Lamb1	chr12
Dld	chr12
Slc26a3	chr12
Cbll1	chr12
Slc26a4	chr12
Bcap29	chr12
Dus4l	chr12
Cog5	chr12
Gpr22	chr12
Hbp1	chr12
Prkar2b	chr12
Pik3cg	chr12
Ccdc71l	chr12
Nampt	chr12
Gdap10	chr12
4933406C10Rik	chr12
Sypl	chr12
Cdhr3	chr12
F730043M19Rik	chr12
Atxn7l1	chr12
Atxn7l1os2	chr12
Efcab10	chr12
Twistnb	chr12
Ferd3l	chr12
Twist1	chr12
Hdac9	chr12
Prps1l1	chr12
Snx13	chr12
Mir680-3	chr12
Ahr	chr12
9130015A21Rik	chr12
Agr3	chr12
Agr2	chr12
Tspan13	chr12
Gm5434	chr12
Bzw2	chr12
Ankmy2	chr12
Lrrc72	chr12
Sostdc1	chr12
Ispd	chr12
Mir5099	chr12
Meox2	chr12
Agmo	chr12
Dgkb	chr12
4930428E07Rik	chr12
Etv1	chr12
Arl4a	chr12
Scin	chr12
Lsmem1	chr12
Mir1938	chr12
Ifrd1	chr12
Gm7008	chr12
Zfp277	chr12
Dock4	chr12
Immp2l	chr12
Lrrn3	chr12
Dnajb9	chr12
Mir5627	chr12
Gm2027	chr12
Pnpla8	chr12
Nrcam	chr12
Stxbp6	chr12
Nova1	chr12
Foxg1	chr12
3110039M20Rik	chr12
1810007C17Rik	chr12
Prkd1	chr12
1700008C04Rik	chr12
G2e3	chr12
Scfd1	chr12
Coch	chr12
Ap4s1	chr12
Strn3	chr12
Hectd1	chr12
Heatr5a	chr12
Dtd2	chr12
Gpr33	chr12
Nubpl	chr12
Arhgap5	chr12
1700031P21Rik	chr12
Akap6	chr12
Npas3	chr12
Egln3	chr12
1700104L18Rik	chr12
Gm7550	chr12
Mir1892	chr12
Sptssa	chr12
Eapp	chr12
Snx6	chr12
Cfl2	chr12
Baz1a	chr12
2700097O09Rik	chr12
Srp54a	chr12
1700047I17Rik2	chr12
Fam177a	chr12
Srp54b	chr12
Srp54c	chr12
1110008L16Rik	chr12
Ppp2r3c	chr12
Psma6	chr12
Nfkbia	chr12
Aldoart2	chr12
Insm2	chr12
Ralgapa1	chr12
Brms1l	chr12
Gm19990	chr12
Mbip	chr12
E030019B13Rik	chr12
Nkx2-1	chr12
C87198	chr12
Nkx2-9	chr12
Pax9	chr12
Slc25a21	chr12
Prps1l3	chr12
Mipol1	chr12
Foxa1	chr12
Ttc6	chr12
4921518K17Rik	chr12
BC042761	chr12
Sstr1	chr12
Clec14a	chr12
Sec23a	chr12
Gemin2	chr12
Trappc6b	chr12
Pnn	chr12
Mia2	chr12
Ctage5	chr12
Fbxo33	chr12
Mir6380	chr12
Gm20063	chr12
Lrfn5	chr12
Spanxn4	chr12
Fscb	chr12
Gm527	chr12
Klhl28	chr12
Fam179b	chr12
Prpf39	chr12
Fkbp3	chr12
Fancm	chr12
Mis18bp1	chr12
Wdr20rt	chr12
Rpl10l	chr12
Mdga2	chr12
Gm17821	chr12
Rps29	chr12
Lrr1	chr12
Rpl36al	chr12
Mgat2	chr12
9330151L19Rik	chr12
Dnaaf2	chr12
Pole2	chr12
Klhdc1	chr12
Klhdc2	chr12
Nemf	chr12
Arf6	chr12
5830428M24Rik	chr12
Vcpkmt	chr12
Sos2	chr12
L2hgdh	chr12
Atp5s	chr12
Mir681	chr12
4930512B01Rik	chr12
Cdkl1	chr12
4931403G20Rik	chr12
Atl1	chr12
Map4k5	chr12
Gm3086	chr12
Sav1	chr12
Nin	chr12
Abhd12b	chr12
Pygl	chr12
F730035M05Rik	chr12
Trim9	chr12
Tmx1	chr12
Frmd6	chr12
Actr10	chr12
Psma3	chr12
3110056K07Rik	chr12
Arid4a	chr12
Tomm20l	chr12
Timm9	chr12
2700049A03Rik	chr12
Dact1	chr12
4930404H11Rik	chr12
Daam1	chr12
Gpr135	chr12
L3hypdh	chr12
Jkamp	chr12
Ccdc175	chr12
Rtn1	chr12
Lrrc9	chr12
Pcnxl4	chr12
Dhrs7	chr12
Ppm1a	chr12
4930447C04Rik	chr12
Six6	chr12
Six1	chr12
Six4	chr12
Mnat1	chr12
Trmt5	chr12
Slc38a6	chr12
D830013O20Rik	chr12
Tmem30b	chr12
2210039B01Rik	chr12
Prkch	chr12
Hif1a	chr12
Snapc1	chr12
Syt16	chr12
1700086L19Rik	chr12
Dbpht2	chr12
Kcnh5	chr12
Rhoj	chr12
Gphb5	chr12
Ppp2r5e	chr12
