name2	chrom	tss_samples	tss1k_samples	gene1k_samples
Lipc	chr9	0	0	159
Aqp9	chr9	33	41	82
Gm32511	chr9	2	3	106
Gm3458	chr9	59	86	86
Aldh1a2	chr9	70	86	109
Polr2m	chr9	132	136	136
Myzap	chr9	129	138	155
Cgnl1	chr9	22	52	88
Tcf12	chr9	145	154	170
Zfp280d	chr9	163	167	168
Mns1	chr9	168	170	172
Tex9	chr9	152	161	165
4930509E16Rik	chr9	155	176	178
Rfx7	chr9	132	176	176
Nedd4	chr9	106	117	136
Prtg	chr9	23	37	87
Pygo1	chr9	9	11	15
Dyx1c1	chr9	130	134	147
Ccpg1os	chr9	182	190	190
Ccpg1	chr9	190	190	190
Pigb	chr9	140	154	160
2310009A05Rik	chr9	138	154	154
Rab27a	chr9	137	159	178
Khdc3	chr9	0	19	44
Rsl24d1	chr9	175	178	178
Unc13c	chr9	0	0	39
Wdr72	chr9	6	7	79
Gm16551	chr9	12	22	22
Onecut1	chr9	46	59	86
Fam214a	chr9	190	193	193
Arpp19	chr9	177	179	180
Myo5a	chr9	169	179	184
Myo5c	chr9	8	12	169
Gnb5	chr9	124	168	170
Bcl2l10	chr9	1	1	6
Mapk6	chr9	183	184	184
4933433G15Rik	chr9	171	184	185
Leo1	chr9	159	165	168
Tmod3	chr9	175	177	178
Tmod2	chr9	54	73	133
Lysmd2	chr9	119	139	145
Scg3	chr9	73	76	124
Bmp5	chr9	0	0	43
Hmgcll1	chr9	90	115	126
Gfral	chr9	0	0	27
Hcrtr2	chr9	22	34	149
Fam83b	chr9	0	1	86
Tinag	chr9	12	14	39
Mlip	chr9	2	2	64
5730403I07Rik	chr9	2	9	66
Lrrc1	chr9	165	168	185
Klhl31	chr9	5	7	156
Gclc	chr9	124	149	160
Elovl5	chr9	182	184	186
Gcm1	chr9	0	0	13
Fbxo9	chr9	181	182	183
Ick	chr9	174	186	187
C920006O11Rik	chr9	185	188	188
Gsta4	chr9	75	86	135
Gsta1	chr9	0	3	3
Gm3776	chr9	0	8	11
Gm10639	chr9	0	0	40
Omt2a	chr9	0	2	2
Omt2b	chr9	2	2	2
Gsta2	chr9	0	1	18
Dppa5a	chr9	1	1	4
Ooep	chr9	30	34	34
Ddx43	chr9	117	125	125
Mb21d1	chr9	109	130	133
Mto1	chr9	135	138	141
Eef1a1	chr9	163	182	182
Slc17a5	chr9	189	190	190
Cd109	chr9	42	65	97
Gm10635	chr9	0	1	29
Col12a1	chr9	27	31	92
Cox7a2	chr9	186	188	188
Tmem30a	chr9	190	191	191
4930429F24Rik	chr9	184	191	192
Filip1	chr9	60	66	172
Senp6	chr9	155	178	180
Myo6	chr9	184	188	189
Impg1	chr9	0	1	146
D430036J16Rik	chr9	32	99	115
Htr1b	chr9	44	105	105
Mei4	chr9	160	164	173
Irak1bp1	chr9	165	184	184
Phip	chr9	167	185	187
Hmgn3	chr9	151	157	158
Gm2087	chr9	0	0	189
Lca5	chr9	187	188	189
Sh3bgrl2	chr9	162	169	178
Gm2109	chr9	93	145	145
Elovl4	chr9	156	159	159
Ttk	chr9	188	190	190
Bckdhb	chr9	183	184	189
4930554C24Rik	chr9	39	58	60
Fam46a	chr9	147	178	178
Ibtk	chr9	191	193	193
Tpbg	chr9	102	124	124
Ube2cbp	chr9	181	182	186
Dopey1	chr9	173	178	179
Pgm3	chr9	186	187	187
Rwdd2a	chr9	177	187	187
Me1	chr9	127	136	172
A330041J22Rik	chr9	101	136	136
Prss35	chr9	23	28	91
Snap91	chr9	73	84	92
Ripply2	chr9	40	48	48
Cyb5r4	chr9	187	187	189
Mrap2	chr9	45	52	93
Cep162	chr9	183	187	188
Tbx18	chr9	35	63	71
Nt5e	chr9	155	157	165
Snx14	chr9	190	191	191
Syncrip	chr9	178	191	191
Snhg5	chr9	173	190	190
Zfp949	chr9	170	177	177
Trim43a	chr9	0	0	0
9430037G07Rik	chr9	17	188	188
Mthfsl	chr9	55	126	132
Bcl2a1d	chr9	84	85	85
Trim43c	chr9	0	0	1
9330159M07Rik	chr9	184	189	189
Bcl2a1a	chr9	23	25	31
Trim43b	chr9	0	0	0
Bcl2a1b	chr9	73	73	74
Mthfs	chr9	26	87	103
AF529169	chr9	36	73	75
Tmed3	chr9	186	191	191
Ankrd34c	chr9	12	29	29
Mir184	chr9	0	14	14
4930524O08Rik	chr9	0	152	158
Rasgrf1	chr9	34	40	119
Ctsh	chr9	64	117	135
Morf4l1	chr9	178	189	189
Adamts7	chr9	104	129	149
Tbc1d2b	chr9	136	144	177
Zic1	chr9	5	53	93
Zic4	chr9	0	2	48
Plscr5	chr9	2	2	93
Plscr1	chr9	159	177	180
Mir6386	chr9	0	67	73
Plscr2	chr9	2	59	86
1700057G04Rik	chr9	0	1	69
Plscr4	chr9	55	164	164
Plod2	chr9	146	155	156
B430319G15Rik	chr9	96	155	155
4933400C23Rik	chr9	1	8	70
1700034K08Rik	chr9	0	1	16
1190002N15Rik	chr9	174	189	189
Slc9a9	chr9	119	156	168
Mir7656	chr9	0	0	0
Chst2	chr9	84	107	115
U2surp	chr9	186	187	187
Paqr9	chr9	41	58	58
Pcolce2	chr9	20	34	66
Trpc1	chr9	169	171	171
Pls1	chr9	121	130	148
1700065D16Rik	chr9	172	178	178
Atr	chr9	174	178	179
Xrn1	chr9	174	180	183
Gk5	chr9	175	182	183
Tfdp2	chr9	187	189	189
Atp1b3	chr9	178	189	190
Rnf7	chr9	174	179	179
Rasa2	chr9	173	179	179
Zbtb38	chr9	0	0	172
E030011O05Rik	chr9	26	32	69
C430002N11Rik	chr9	82	83	102
Pxylp1	chr9	143	151	173
Spsb4	chr9	76	120	155
Slc25a36	chr9	173	177	178
Trim42	chr9	0	0	2
4921534H16Rik	chr9	0	0	0
Clstn2	chr9	46	60	108
Nmnat3	chr9	152	167	172
Rbp1	chr9	0	6	56
Rbp2	chr9	0	27	56
4930579K19Rik	chr9	186	189	189
Copb2	chr9	184	189	189
Mrps22	chr9	150	154	154
E330023G01Rik	chr9	0	0	9
Prr23a1	chr9	1	2	2
Prr23a2	chr9	5	6	6
Prr23a3	chr9	10	13	13
7420426K07Rik	chr9	0	0	0
Foxl2os	chr9	28	52	59
Foxl2	chr9	35	53	59
Faim	chr9	189	190	190
Gm1123	chr9	1	2	89
Pik3cb	chr9	164	180	182
Faiml	chr9	0	0	25
Cep70	chr9	178	185	185
Esyt3	chr9	46	60	111
Mras	chr9	113	125	136
Nme9	chr9	0	0	122
1600029I14Rik	chr9	21	46	47
Armc8	chr9	170	180	187
Dbr1	chr9	165	166	166
A4gnt	chr9	0	0	0
Dzip1l	chr9	8	21	68
Cldn18	chr9	1	1	13
Sox14	chr9	1	4	4
4930519F24Rik	chr9	0	0	5
Il20rb	chr9	12	15	103
Nck1	chr9	186	192	192
Slc35g2	chr9	51	116	116
Stag1	chr9	160	192	192
Pccb	chr9	177	187	187
Msl2	chr9	65	176	179
Ppp2r3a	chr9	185	187	187
Gm28979	chr9	0	0	0
Mir7243	chr9	0	0	0
Ephb1	chr9	101	115	154
Ky	chr9	25	48	150
Cep63	chr9	157	182	183
Anapc13	chr9	173	182	183
Amotl2	chr9	123	134	140
Gm5627	chr9	0	2	7
Ryk	chr9	96	113	145
Slco2a1	chr9	9	33	51
Rab6b	chr9	84	103	166
Srprb	chr9	171	172	172
Trf	chr9	83	94	142
1300017J02Rik	chr9	32	34	62
Topbp1	chr9	145	167	173
Cdv3	chr9	176	187	187
5830418P13Rik	chr9	1	41	128
Bfsp2	chr9	0	12	142
4932413F04Rik	chr9	0	0	58
Tmem108	chr9	112	116	176
Nphp3	chr9	190	191	191
Uba5	chr9	130	172	172
Acad11	chr9	158	172	176
Ackr4	chr9	0	0	42
Dnajc13	chr9	174	185	185
Acpp	chr9	100	103	121
Mir2136	chr9	0	0	0
Cpne4	chr9	3	24	98
Mrpl3	chr9	131	138	138
Nudt16	chr9	174	176	176
1700080E11Rik	chr9	1	1	1
Nek11	chr9	180	181	182
Aste1	chr9	181	181	181
Atp2c1	chr9	181	182	183
Pik3r4	chr9	156	159	160
Col6a6	chr9	1	3	94
Col6a5	chr9	7	17	60
Col6a4	chr9	0	0	26
Mir135a-1	chr9	1	2	2
Glyctk	chr9	0	0	19
Wdr82	chr9	164	168	168
Mirlet7g	chr9	0	20	20
Ppm1m	chr9	89	99	102
Twf2	chr9	155	161	170
Tlr9	chr9	52	52	93
Alas1	chr9	142	143	146
Poc1a	chr9	168	175	178
Dusp7	chr9	103	181	181
Rpl29	chr9	157	167	167
Acy1	chr9	164	185	185
Abhd14a	chr9	159	171	171
Abhd14b	chr9	102	169	171
Pcbp4	chr9	96	113	125
Gpr62	chr9	16	83	83
Parp3	chr9	170	186	186
Rrp9	chr9	172	186	186
Iqcf1	chr9	3	4	4
Iqcf5	chr9	0	0	1
Iqcf3	chr9	0	8	8
Iqcf4	chr9	0	1	1
Iqcf6	chr9	0	0	0
Grm2	chr9	13	27	57
Tex264	chr9	158	159	161
Rad54l2	chr9	118	146	149
Vprbp	chr9	177	186	186
Rbm15b	chr9	111	166	166
Manf	chr9	176	189	190
AA543401	chr9	1	5	5
Dock3	chr9	79	100	189
Mapkapk3	chr9	132	137	178
Cish	chr9	165	170	170
Hemk1	chr9	98	100	133
6430571L13Rik	chr9	141	155	156
Cacna2d2	chr9	16	23	155
Tmem115	chr9	178	178	178
Cyb561d2	chr9	149	163	163
Nprl2	chr9	134	163	163
Zmynd10	chr9	56	60	105
Rassf1	chr9	182	184	186
Tusc2	chr9	167	169	169
Hyal2	chr9	137	163	163
Hyal1	chr9	44	49	141
Nat6	chr9	19	137	137
Hyal3	chr9	11	136	185
Ifrd2	chr9	181	184	184
Sema3b	chr9	13	19	119
Gnai2	chr9	153	181	183
Slc38a3	chr9	15	22	32
Gnat1	chr9	0	11	104
Sema3f	chr9	27	136	140
Rbm5	chr9	161	167	168
Rbm6	chr9	179	180	180
Mon1a	chr9	160	163	164
Mst1r	chr9	18	22	41
Actl11	chr9	0	0	1
Camkv	chr9	19	27	103
Traip	chr9	128	132	136
Uba7	chr9	107	109	112
Fam212a	chr9	141	151	152
Ip6k1	chr9	179	187	189
Gmppb	chr9	163	172	172
Amigo3	chr9	99	106	106
Rnf123	chr9	125	133	140
Mst1	chr9	20	115	124
Mir7088	chr9	0	20	20
Apeh	chr9	169	171	171
4930447F24Rik	chr9	9	25	28
Bsn	chr9	38	52	158
Dag1	chr9	181	181	182
Nicn1	chr9	167	168	170
Amt	chr9	8	9	9
Rhoa	chr9	187	190	190
Tcta	chr9	186	190	190
Gpx1	chr9	140	162	162
Usp4	chr9	149	153	155
1700102P08Rik	chr9	2	3	4
Ccdc36	chr9	0	0	31
BC048562	chr9	0	0	27
Ccdc71	chr9	117	123	123
Klhdc8b	chr9	0	116	159
Lamb2	chr9	3	20	167
Usp19	chr9	160	165	167
Qars	chr9	167	175	181
Qrich1	chr9	173	176	184
Impdh2	chr9	152	164	164
Ndufaf3	chr9	168	172	172
Mir191	chr9	2	168	168
Mir425	chr9	1	108	124
Dalrd3	chr9	122	127	127
Wdr6	chr9	163	169	169
P4htm	chr9	93	97	183
Arih2	chr9	155	160	160
Slc25a20	chr9	135	137	139
Prkar2a	chr9	124	134	137
Ip6k2	chr9	31	34	44
Nckipsd	chr9	137	145	147
Celsr3	chr9	4	124	184
Slc26a6	chr9	164	174	180
Tmem89	chr9	26	34	34
Uqcrc1	chr9	172	176	176
Col7a1	chr9	0	8	29
Mir711	chr9	0	0	0
Ucn2	chr9	0	0	5
Pfkfb4	chr9	181	185	186
Shisa5	chr9	125	132	140
Trex1	chr9	131	134	134
Atrip	chr9	160	163	166
Tma7	chr9	162	172	172
Ccdc51	chr9	167	172	173
Plxnb1	chr9	94	114	124
Fbxw21	chr9	0	0	0
Fbxw13	chr9	0	2	2
Fbxw20	chr9	0	0	1
Fbxw14	chr9	0	0	0
Fbxw28	chr9	0	0	0
Fbxw22	chr9	0	0	11
Fbxw16	chr9	0	0	0
Fbxw19	chr9	0	0	0
Fbxw15	chr9	0	0	8
Fbxw24	chr9	0	0	6
Fbxw18	chr9	0	0	6
Fbxw26	chr9	0	0	3
Fbxw27	chr9	0	0	0
Spink8	chr9	0	0	12
3000002C10Rik	chr9	0	96	96
Nme6	chr9	161	171	171
Camp	chr9	13	32	32
Cdc25a	chr9	172	189	189
Mir7089	chr9	1	1	1
Map4	chr9	186	191	191
Dhx30	chr9	168	174	175
Smarcc1	chr9	170	171	175
Cspg5	chr9	0	6	88
Mir6236	chr9	64	64	64
Elp6	chr9	183	186	186
Scap	chr9	160	165	168
Ptpn23	chr9	169	173	173
Ngp	chr9	6	6	8
Klhl18	chr9	175	181	182
Kif9	chr9	157	181	181
Setd2	chr9	146	179	179
Nradd	chr9	50	124	124
Mir8107	chr9	0	67	67
Nbeal2	chr9	147	149	177
Ccdc12	chr9	181	182	187
Pth1r	chr9	39	59	153
Myl3	chr9	0	2	2
Prss42	chr9	2	8	20
Prss44	chr9	1	4	4
Prss43	chr9	0	38	38
Prss45	chr9	1	2	34
Prss46	chr9	0	2	29
Prss50	chr9	11	35	42
Tmie	chr9	64	76	103
Als2cl	chr9	75	76	93
Gm590	chr9	8	12	13
Tdgf1	chr9	1	41	57
Lrrc2	chr9	0	12	55
Rtp3	chr9	0	0	5
Ltf	chr9	4	5	38
Ccrl2	chr9	108	116	119
Lrrfip2	chr9	140	153	164
Mlh1	chr9	186	192	192
Epm2aip1	chr9	192	192	192
Trank1	chr9	14	30	75
Dclk3	chr9	45	52	72
Stac	chr9	34	38	102
Mir128-2	chr9	7	10	10
Arpp21	chr9	80	105	167
2310075C17Rik	chr9	12	36	36
2900079G21Rik	chr9	7	95	113
AU023762	chr9	0	0	48
Pdcd6ip	chr9	145	161	164
Clasp2	chr9	169	187	187
Ubp1	chr9	192	192	192
Fbxl2	chr9	169	171	178
Susd5	chr9	42	46	61
Bcl2a1c	chr9	33	39	39
4930525D18Rik	chr9	0	1	10
4930520O04Rik	chr9	109	126	126
Crtap	chr9	132	163	163
Glb1	chr9	175	179	180
Tmppe	chr9	175	179	179
Ccr4	chr9	25	27	28
Trim71	chr9	3	16	126
Cnot10	chr9	181	181	181
Dync1li1	chr9	181	183	183
Cmtm6	chr9	172	174	175
Cmtm7	chr9	127	140	142
Cmtm8	chr9	105	124	183
Gpd1l	chr9	180	184	184
Osbpl10	chr9	1	1	118
Stmn1-rs1	chr9	0	3	3
Stt3b	chr9	182	188	188
4930428G15Rik	chr9	0	0	3
Mir467h	chr9	0	3	4
Gadl1	chr9	0	9	133
Tgfbr2	chr9	137	146	151
Rbms3	chr9	48	61	153
Azi2	chr9	192	193	193
Cmc1	chr9	187	189	189
4933432G23Rik	chr9	0	0	0
Eomes	chr9	34	78	81
Golga4	chr9	137	142	149
Itga9	chr9	98	110	176
Ctdspl	chr9	72	162	168
Mir26a-1	chr9	0	2	2
Vill	chr9	42	56	100
Plcd1	chr9	129	143	145
Dlec1	chr9	120	129	142
Acaa1b	chr9	38	74	76
Slc22a14	chr9	0	0	6
Slc22a13	chr9	0	0	22
Slc22a13b-ps	chr9	1	2	4
Oxsr1	chr9	157	191	191
Myd88	chr9	99	149	149
Acaa1a	chr9	181	181	181
Xylb	chr9	115	155	156
Acvr2b	chr9	103	148	152
Exog	chr9	167	172	173
Scn5a	chr9	11	44	112
Scn10a	chr9	0	0	50
Scn11a	chr9	0	0	50
Wdr48	chr9	175	177	177
Gorasp1	chr9	163	165	165
Ttc21a	chr9	164	165	167
Csrnp1	chr9	2	135	154
Xirp1	chr9	2	44	82
Cx3cr1	chr9	55	56	88
Ccr8	chr9	19	25	25
Slc25a38	chr9	158	171	171
Rpsa	chr9	171	174	174
Snora62	chr9	0	0	0
Mobp	chr9	2	6	89
Myrip	chr9	25	38	152
Eif1b	chr9	121	130	130
Entpd3	chr9	33	44	91
Rpl14	chr9	167	172	172
5830454E08Rik	chr9	156	164	164
1700020M21Rik	chr9	57	59	63
4930593C16Rik	chr9	0	0	38
Ctnnb1	chr9	157	162	164
Mir7090	chr9	0	0	0
Ulk4	chr9	42	174	186
Trak1	chr9	3	4	172
Cck	chr9	9	10	17
Lyzl4os	chr9	0	0	62
Lyzl4	chr9	14	138	150
Vipr1	chr9	130	146	165
Sec22c	chr9	168	176	176
Deb1	chr9	168	177	177
Nktr	chr9	178	189	189
E530011L22Rik	chr9	44	75	84
Zfp651	chr9	41	75	81
Klhl40	chr9	14	38	38
Hhatl	chr9	0	18	21
Ccdc13	chr9	57	62	110
Higd1a	chr9	170	190	190
Ackr2	chr9	0	1	60
Cyp8b1	chr9	0	0	27
1700048O20Rik	chr9	9	45	56
Fam198a	chr9	32	37	46
Pomgnt2	chr9	60	70	123
Snrk	chr9	156	164	168
Mir8106	chr9	0	0	0
Ano10	chr9	187	190	191
Abhd5	chr9	171	182	182
A730085K08Rik	chr9	13	22	30
9530059O14Rik	chr9	50	65	65
Mir138-1	chr9	0	0	0
Topaz1	chr9	6	6	49
Tcaim	chr9	180	182	184
Zfp445	chr9	153	157	157
Zkscan7	chr9	0	27	27
Zfp105	chr9	76	81	81
1110059G10Rik	chr9	165	169	169
Kif15	chr9	164	169	169
Tmem42	chr9	170	175	176
Tgm4	chr9	0	0	80
Zdhhc3	chr9	171	178	178
Exosc7	chr9	171	178	178
Clec3b	chr9	3	21	56
Cdcp1	chr9	25	31	77
Tmem158	chr9	152	167	167
Lars2	chr9	176	182	193
Limd1	chr9	120	144	167
Sacm1l	chr9	174	192	192
Slc6a20b	chr9	0	14	43
Slc6a20a	chr9	66	80	108
Lztfl1	chr9	182	187	187
Ccr9	chr9	4	13	73
Cxcr6	chr9	35	36	47
Fyco1	chr9	176	181	184
Xcr1	chr9	0	0	181
Ccr1	chr9	58	61	66
Ccr1l1	chr9	0	2	5
Ccr3	chr9	3	9	34
Ccr2	chr9	1	19	70
Ccr5	chr9	49	53	79
Cnksr3	chr10	159	174	187
Ipcef1	chr10	25	30	102
Oprm1	chr10	3	12	112
Rgs17	chr10	65	68	168
Mtrf1l	chr10	191	193	193
Fbxo5	chr10	189	193	193
Vip	chr10	1	2	3
Myct1	chr10	9	9	99
Syne1	chr10	184	186	187
Esr1	chr10	76	114	165
Ccdc170	chr10	1	3	73
Armt1	chr10	159	166	166
Rmnd1	chr10	160	166	166
Gm5512	chr10,chr19	0	2	88
Zbtb2	chr10	81	179	187
Akap12	chr10	37	88	169
Mthfd1l	chr10	171	188	193
Plekhg1	chr10	107	125	157
Iyd	chr10	0	0	1
Ppp1r14c	chr10	16	75	89
H60c	chr10	5	8	14
B020014A21Rik	chr10	0	0	2
Lrp11	chr10	175	179	180
A630066F11Rik	chr10	167	175	175
Pcmt1	chr10	125	175	175
Nup43	chr10	156	160	161
BC020402	chr10	150	164	164
Lats1	chr10	150	164	164
Katna1	chr10	177	178	182
Ginm1	chr10	158	164	164
Ppil4	chr10	155	159	160
Zc3h12d	chr10	81	89	138
Mir5104	chr10	0	3	3
Tab2	chr10	137	174	178
Ust	chr10	137	149	172
Sash1	chr10	125	139	165
Samd5	chr10	71	76	94
Gm6150	chr10	0	0	0
Stxbp5	chr10	131	183	186
Adgb	chr10	51	58	133
Rab32	chr10	177	178	178
Gm5177	chr10	0	2	15
4930567K20Rik	chr10	0	0	6
Grm1	chr10	2	15	107
Shprh	chr10	193	193	193
Fbxo30	chr10	172	189	189
Epm2a	chr10	146	174	179
Timm8a1	chr10,chrX	142	154	155
Utrn	chr10	4	26	189
B230208H11Rik	chr10	159	184	184
Stx11	chr10	152	158	161
Sf3b5	chr10	192	193	193
Plagl1	chr10	82	84	105
Hymai	chr10	78	84	84
Zc2hc1b	chr10	0	0	22
Ltv1	chr10	186	188	188
Phactr2	chr10	138	147	165
Fuca2	chr10	167	170	170
Adat2	chr10	148	182	182
Pex3	chr10	177	182	183
Aig1	chr10	157	174	177
Hivep2	chr10	49	163	185
Adgrg6	chr10	49	77	119
Vta1	chr10	187	188	188
1700016L04Rik	chr10	186	188	188
Gje1	chr10	0	0	0
Nmbr	chr10	41	50	54
C330004P14Rik	chr10	4	7	8
Gm20125	chr10	0	1	131
Cited2	chr10	176	188	188
Txlnb	chr10	90	102	138
Heca	chr10	165	175	181
Abracl	chr10	170	186	186
Reps1	chr10	139	178	180
Ect2l	chr10	111	117	160
Ccdc28a	chr10	175	193	193
Nhsl1	chr10	124	142	169
Hebp2	chr10	114	125	125
Arfgef3	chr10	119	121	130
Gm4922	chr10	0	0	11
4930444F02Rik	chr10	3	3	31
Perp	chr10	134	141	144
Tnfaip3	chr10	173	180	180
Gm20139	chr10	6	84	162
Olig3	chr10	20	23	23
Ifngr1	chr10	187	189	189
Il22ra2	chr10	0	0	22
Il20ra	chr10	83	86	109
Slc35d3	chr10	83	117	121
Pex7	chr10	144	164	176
Map3k5	chr10	126	169	182
Map7	chr10	127	152	177
4930405J17Rik	chr10	0	0	5
Rpl32l	chr10	0	0	0
Mir6413	chr10	0	1	1
Bclaf1	chr10	189	191	191
Mtfr2	chr10	166	172	173
Pde7b	chr10	109	112	145
Ahi1	chr10	182	183	188
Myb	chr10	118	126	147
Hbs1l	chr10	162	165	166
4930455C13Rik	chr10	2	2	35
Aldh8a1	chr10	1	11	58
1700020N01Rik	chr10	1	1	71
Gm5420	chr10	0	11	12
Sgk1	chr10	168	177	183
4930444G20Rik	chr10	0	0	0
E030030I06Rik	chr10	43	111	128
Raet1a	chr10	63	72	137
Raet1e	chr10	0	0	7
Raet1b	chr10	0	0	126
Raet1c	chr10	0	0	126
H60b	chr10	54	57	82
C920009B18Rik	chr10	103	104	107
Raet1d	chr10	0	11	11
Gm10825	chr10	40	48	48
Slc2a12	chr10	47	67	101
Mir7663	chr10	0	7	7
Tbpl1	chr10	186	187	187
Tcf21	chr10	1	4	5
Eya4	chr10	10	28	74
Snora33	chr10	0	24	24
Snord100	chr10	0	63	63
Rps12	chr10	174	180	180
Slc18b1	chr10	64	78	120
Vnn3	chr10	51	55	78
Vnn1	chr10	4	6	9
Taar1	chr10	0	0	0
Taar2	chr10	0	0	0
Taar3	chr10	0	0	0
Taar4	chr10	0	31	31
Taar5	chr10	3	8	10
Taar6	chr10	0	8	8
Taar7a	chr10	0	2	2
Taar7b	chr10	0	11	11
Taar7d	chr10	3	7	7
Taar7e	chr10	0	1	1
Taar7f	chr10	0	30	30
Taar8a	chr10	0	0	0
Taar8b	chr10	0	0	17
Taar8c	chr10	0	0	0
Taar9	chr10	0	2	6
Stx7	chr10	176	178	179
Moxd1	chr10	59	66	113
Ctgf	chr10	8	69	70
Enpp1	chr10	127	153	162
Enpp3	chr10	6	10	175
Med23	chr10	188	190	190
Mir6905	chr10	0	46	46
Arg1	chr10	45	103	106
Akap7	chr10	12	15	180
Epb41l2	chr10	174	178	184
Smlr1	chr10	0	0	41
4930401C15Rik	chr10	0	0	12
Gm9767	chr10	42	74	74
Tmem200a	chr10	55	74	82
Samd3	chr10	27	27	69
L3mbtl3	chr10	97	154	166
Gm8709	chr10	0	0	0
Arhgap18	chr10	183	187	187
4930579H20Rik	chr10	0	2	8
Lama2	chr10	7	10	152
Ptprk	chr10	123	128	181
Themis	chr10	32	32	129
4930519F09Rik	chr10	0	1	2
2310057J18Rik	chr10	0	0	10
Soga3	chr10	37	43	105
9330159F19Rik	chr10	6	9	9
Echdc1	chr10	190	192	192
Rnf146	chr10	52	187	187
Rspo3	chr10	34	55	65
Cenpw	chr10	190	190	190
Trmt11	chr10	179	184	184
Gm20300	chr10	0	0	0
Hint3	chr10	192	193	193
Ncoa7	chr10	187	191	192
Hey2	chr10	187	191	191
Hddc2	chr10	181	190	190
Supt4b	chr10	0	0	0
Tpd52l1	chr10	147	151	153
Rnf217	chr10	115	122	132
Nkain2	chr10	40	71	141
Trdn	chr10	2	15	94
D830005E20Rik	chr10	0	0	5
Clvs2	chr10	16	29	40
Gm4794	chr10	0	0	2
Sult3a1	chr10	0	0	3
Rsph4a	chr10	83	89	95
Zufsp	chr10	182	183	183
A830082N09Rik	chr10	0	0	141
Rwdd1	chr10	193	193	193
Trappc3l	chr10	6	119	155
Fam26d	chr10	1	3	5
Fam26e	chr10	76	101	106
Fam26f	chr10	90	114	114
Dse	chr10	51	159	161
Tspyl1	chr10	184	186	186
Tspyl4	chr10	183	186	186
Col10a1	chr10	0	0	6
Nt5dc1	chr10	188	189	189
Frk	chr10	30	65	93
Hs3st5	chr10	65	73	91
Hdac2	chr10	185	191	191
Marcks	chr10	108	123	166
4930591E09Rik	chr10	1	22	22
Rfpl4b	chr10	0	0	0
Lama4	chr10	54	72	147
Fam229b	chr10	173	180	180
Tube1	chr10	178	180	180
Wisp3	chr10	0	37	46
Fyn	chr10	190	191	191
Traf3ip2	chr10	71	119	149
E130307A14Rik	chr10	165	187	189
Rev3l	chr10	158	187	187
AA474331	chr10	169	176	176
2010001E11Rik	chr10	35	40	44
G630090E17Rik	chr10	168	177	177
BC021785	chr10	0	0	177
AI317395	chr10	145	151	156
Slc16a10	chr10	178	181	184
Rpf2	chr10	160	161	163
Gtf3c6	chr10	134	186	186
Amd2	chr10	170	181	183
Amd1	chr10	171	181	183
Cdk19	chr10	187	193	193
Slc22a16	chr10	0	0	42
Ddo	chr10	30	33	71
Mettl24	chr10	55	78	101
Cdc40	chr10	151	192	192
Wasf1	chr10	191	192	192
Gpr6	chr10	31	47	47
Fig4	chr10	169	179	184
Zbtb24	chr10	170	173	175
Mical1	chr10	94	129	156
Smpd2	chr10	169	171	171
Ppil6	chr10	168	171	172
Cd164	chr10	158	187	187
5730435O14Rik	chr10	0	1	68
Ccdc162	chr10	0	40	160
Cep57l1	chr10	176	182	183
Sesn1	chr10	173	188	188
Armc2	chr10	137	149	167
Foxo3	chr10	141	179	180
Lace1	chr10	184	186	187
Snx3	chr10	190	190	190
Nr2e1	chr10	2	3	20
Ostm1	chr10	172	175	178
Sec63	chr10	169	170	177
Scml4	chr10	102	116	150
Sobp	chr10	41	65	110
9030612E09Rik	chr10	46	59	59
Pdss2	chr10	183	185	187
Bend3	chr10	113	160	162
1700021F05Rik	chr10	172	178	179
Cd24a	chr10	123	138	145
F830002L21Rik	chr10	19	19	72
1700027J07Rik	chr10	10	13	127
4933404K13Rik	chr10	0	8	43
Qrsl1	chr10	163	165	166
Rtn4ip1	chr10	159	165	167
Aim1	chr10	0	129	139
Speer5-ps1	chr10	0	0	41
Atg5	chr10	183	185	185
Mir1929	chr10	0	0	3
Prdm1	chr10	177	178	181
Prep	chr10	171	181	183
Popdc3	chr10	7	27	59
Bves	chr10	18	26	32
Lin28b	chr10	14	36	67
Hace1	chr10	185	188	188
D030045P18Rik	chr10	0	0	78
C130030K03Rik	chr10	0	0	0
Grik2	chr10	66	68	104
Ascc3	chr10	186	190	190
Sim1	chr10	1	140	146
Lilr4b	chr10	71	74	74
Lilrb4a	chr10	74	75	76
Fam162b	chr10	4	5	32
Gprc6a	chr10	1	1	8
Rfx6	chr10	31	42	44
4933411G06Rik	chr10	0	1	1
Vgll2	chr10	20	29	34
Ros1	chr10	0	0	43
Dcbld1	chr10	158	166	170
Gopc	chr10	191	193	193
Nepn	chr10	0	1	5
Nus1	chr10	191	192	192
Zfa-ps	chr10	5	5	6
Slc35f1	chr10	69	74	93
Gm19395	chr10	0	1	10
Pln	chr10	0	1	69
Cep85l	chr10	172	174	174
Gm20597	chr10	22	33	99
Asf1a	chr10	192	193	193
Mcm9	chr10	16	191	193
Fam184a	chr10	87	119	140
Man1a	chr10	174	181	191
Gm16998	chr10	163	181	181
Msl3l2	chr10	127	130	173
Tbc1d32	chr10	184	192	193
Gja1	chr10	77	85	89
4930467K11Rik	chr10	190	193	193
Hsf2	chr10	189	193	193
Serinc1	chr10	186	187	187
Pkib	chr10	121	136	159
